1,2,2,9,1,406
1,2,2,10,0,407
1,2,2,10,1,408
1,2,2,11,0,409
1,2,2,11,1,410
1,2,2,12,0,411
1,2,2,12,1,412
#
# wall dent
1,2,3,0,0,413
1,2,3,0,1,414
1,2,3,1,0,415
1,2,3,1,1,416
1,2,3,2,0,417
1,2,3,2,1,418
1,2,3,3,0,419
1,2,3,3,1,420
1,2,3,4,0,421
1,2,3,5,0,422
1,2,3,6,0,423
1,2,3,6,1,424
1,2,3,7,0,425
1,2,3,7,1,426
1,2,3,8,0,427
1,2,3,8,1,428
1,2,3,9,0,430
1,2,3,10,0,435
1,2,3,11,0,431
1,2,3,11,1,432
1,2,3,12,0,433
1,2,3,12,1,434
#
# dragon scratches
1,2,4,0,0,436
1,2,4,0,1,437
1,2,4,1,0,438
1,2,4,1,1,439
1,2,4,2,0,440
1,2,4,2,1,441
1,2,4,3,0,442
1,2,4,3,1,443
1,2,4,4,0,444
1,2,4,4,1,445
1,2,4,5,0,446
1,2,4,5,1,447
1,2,4,6,0,448
1,2,4,6,1,449
1,2,4,7,0,450
1,2,4,7,1,451
1,2,4,8,0,452
1,2,4,8,1,453
1,2,4,9,0,454
1,2,4,9,1,455
1,2,4,10,0,456
1,2,4,10,1,457
1,2,4,11,0,458
1,2,4,11,1,459
1,2,4,12,0,460
1,2,4,12,1,461
#
# wall grating
1,2,5,0,0,462
1,2,5,0,1,463
1,2,5,1,0,464
1,2,5,1,1,465
1,2,5,2,0,466
1,2,5,2,1,467
1,2,5,3,0,468
1,2,5,4,0,469
1,2,5,4,1,470
1,2,5,5,0,471
1,2,5,5,1,472
1,2,5,6,0,473
1,2,5,7,0,474
1,2,5,8,0,475
1,2,5,9,0,476
1,2,5,9,1,477
1,2,5,10,0,478
1,2,5,10,1,479
1,2,5,11,0,480
1,2,5,12,0,481
#
# hook
1,2,6,0,0,482
1,2,6,0,1,483
1,2,6,1,0,484
1,2,6,1,1,485
1,2,6,2,0,486
1,2,6,2,1,487
1,2,6,3,0,488
1,2,6,3,1,489
1,2,6,4,0,490
1,2,6,4,1,491
1,2,6,5,0,492
1,2,6,5,1,493
1,2,6,6,0,494
1,2,6,6,1,495
1,2,6,7,0,496
1,2,6,7,1,497
1,2,6,8,0,498
1,2,6,8,1,499
1,2,6,9,0,500
1,2,6,9,1,501
1,2,6,10,0,502
1,2,6,10,1,503
1,2,6,11,0,504
1,2,6,11,1,505
1,2,6,12,0,506
1,2,6,12,1,507
#
# manacles
1,2,7,0,0,508
1,2,7,0,1,509
1,2,7,1,0,510
1,2,7,1,1,511
1,2,7,2,0,512
1,2,7,2,1,513
1,2,7,3,0,514
1,2,7,3,1,515
1,2,7,4,0,516
1,2,7,4,1,517
1,2,7,5,0,518
1,2,7,5,1,519
1,2,7,6,0,520
1,2,7,6,1,521
1,2,7,7,0,522
1,2,7,7,1,523
1,2,7,8,0,524
1,2,7,8,1,525
1,2,7,9,0,526
1,2,7,9,1,527
1,2,7,10,0,528
1,2,7,10,1,529
1,2,7,11,0,530
1,2,7,11,1,531
1,2,7,12,0,532
1,2,7,12,1,533
#
# normal ring
1,2,8,0,0,534
1,2,8,0,1,535
1,2,8,1,0,536
1,2,8,1,1,537
1,2,8,2,0,538
1,2,8,2,1,539
1,2,8,3,0,540
1,2,8,3,1,541
1,2,8,4,0,542
1,2,8,4,1,543
1,2,8,5,0,544
1,2,8,5,1,545
1,2,8,6,0,546
1,2,8,6,1,547
1,2,8,7,0,548
1,2,8,7,1,549
1,2,8,8,0,550
1,2,8,8,1,551
1,2,8,9,0,552
1,2,8,9,1,553
1,2,8,10,0,554
1,2,8,10,1,555
1,2,8,11,0,556
1,2,8,11,1,557
1,2,8,12,0,558
1,2,8,12,1,559
#
# plated ring
1,2,9,0,0,560
1,2,9,0,1,561
1,2,9,1,0,562
1,2,9,1,1,563
1,2,9,2,0,564
1,2,9,2,1,565
1,2,9,3,0,566
1,2,9,3,1,567
1,2,9,4,0,568
1,2,9,4,1,569
1,2,9,5,0,570
1,2,9,5,1,571
1,2,9,6,0,572
1,2,9,6,1,573
1,2,9,7,0,574
1,2,9,7,1,575
1,2,9,8,0,576
1,2,9,8,1,577
1,2,9,9,0,578
1,2,9,9,1,579
1,2,9,10,0,580
1,2,9,10,1,581
1,2,9,11,0,582
1,2,9,11,1,583
1,2,9,12,0,584
1,2,9,12,1,585
#
# slime outlet
1,2,10,0,0,586
1,2,10,0,1,587
1,2,10,1,0,588
1,2,10,1,1,589
1,2,10,2,0,590
1,2,10,2,1,591
1,2,10,3,0,592
1,2,10,3,1,593
1,2,10,4,0,594
1,2,10,4,1,595
1,2,10,5,0,596
1,2,10,5,1,597
1,2,10,6,0,598
1,2,10,6,1,599
1,2,10,7,0,600
1,2,10,7,1,601
1,2,10,8,0,602
1,2,10,8,1,603
1,2,10,9,0,604
1,2,10,9,1,605
1,2,10,10,0,606
1,2,10,10,1,607
1,2,10,11,0,608
1,2,10,11,1,609
1,2,10,12,0,610
1,2,10,12,1,611
#
# Tiny pad
0,2,1,3,0,612
0,2,1,3,1,613
#
# Small pad
0,2,2,3,0,614
0,2,2,3,1,615
0,2,2,4,0,616
0,2,2,4,1,617
0,2,2,5,0,618
0,2,2,5,1,619
0,2,2,6,0,620
0,2,2,6,1,621
0,2,2,7,0,622
0,2,2,7,1,623
0,2,2,8,0,624
0,2,2,8,1,625
0,2,2,9,0,626
0,2,2,9,1,627
0,2,2,10,0,628
0,2,2,10,1,629
0,2,2,11,0,630
0,2,2,11,1,631
#
# Large pad
0,2,3,3,0,632
0,2,3,3,1,633
0,2,3,4,0,634
0,2,3,4,1,635
0,2,3,5,0,636
0,2,3,5,1,637
0,2,3,6,0,638
0,2,3,6,1,639
0,2,3,7,0,640
0,2,3,7,1,641
0,2,3,8,0,642
0,2,3,8,1,643
0,2,3,9,0,644
0,2,3,9,1,645
0,2,3,10,0,646
0,2,3,10,1,647
0,2,3,11,0,648
0,2,3,11,1,649
#
# tiny switch
1,4,0,0,0,663
1,4,0,0,1,664
1,4,0,1,0,665
1,4,0,1,1,666
1,4,0,2,0,667
1,4,0,2,1,668
1,4,0,3,0,669
1,4,0,3,1,670
1,4,0,6,0,671
1,4,0,6,1,672
1,4,0,7,0,673
1,4,0,7,1,674
1,4,0,8,0,913
1,4,0,11,0,914
1,4,0,12,0,915
#
# small switch
1,4,1,0,0,675
1,4,1,1,0,676
#1,4,1,1,1,677
1,4,1,2,0,678
#1,4,1,2,1,679
1,4,1,3,0,680
1,4,1,6,0,681
1,4,1,7,0,682
1,4,1,8,0,683
1,4,1,11,0,684
1,4,1,12,0,685
#
# big switch (off)
1,4,2,0,0,686
1,4,2,0,1,687
1,4,2,1,0,688
1,4,2,1,1,689
1,4,2,2,0,690
1,4,2,2,1,691
1,4,2,3,0,692
1,4,2,3,1,693
1,4,2,4,0,694
1,4,2,4,1,695
1,4,2,5,0,696
1,4,2,5,1,697
1,4,2,6,0,698
1,4,2,6,1,699
1,4,2,7,0,700
1,4,2,7,1,701
1,4,2,8,0,702
1,4,2,8,1,703
1,4,2,9,0,704
1,4,2,10,0,705
1,4,2,11,0,706
1,4,2,11,1,707
1,4,2,12,0,708
1,4,2,12,1,709
#
# big switch (on : id + 32 = 34)
1,4,34,0,0,710
1,4,34,0,1,711
1,4,34,1,0,712
1,4,34,1,1,713
1,4,34,2,0,714
1,4,34,2,1,715
1,4,34,3,0,716
1,4,34,3,1,717
1,4,34,4,0,718
1,4,34,4,1,719
1,4,34,5,0,720
1,4,34,5,1,721
1,4,34,6,0,722
1,4,34,6,1,723
1,4,34,7,0,724
1,4,34,7,1,725
1,4,34,8,0,726
1,4,34,8,1,727
1,4,34,9,0,728
1,4,34,10,0,729
1,4,34,11,0,730
1,4,34,11,1,731
1,4,34,12,0,732
1,4,34,12,1,733
#
# cranny switch (off)
1,4,3,0,0,734
1,4,3,0,1,735
1,4,3,1,0,736
1,4,3,1,1,737
1,4,3,2,0,738
1,4,3,2,1,739
1,4,3,3,0,740
1,4,3,3,1,741
1,4,3,4,0,742
1,4,3,5,0,743
1,4,3,6,0,744
1,4,3,6,1,745
1,4,3,7,0,746
1,4,3,7,1,747
1,4,3,8,0,748
1,4,3,8,1,749
1,4,3,9,0,750
1,4,3,10,0,751
1,4,3,11,0,752
1,4,3,11,1,753
1,4,3,12,0,754
1,4,3,12,1,755
#
# cranny switch (on : id + 32 = 35)
1,4,35,0,0,756
1,4,35,0,1,735
1,4,35,1,0,736
1,4,35,1,1,737
1,4,35,2,0,738
1,4,35,2,1,739
1,4,35,3,0,757
1,4,35,3,1,741
1,4,35,4,0,742
1,4,35,5,0,743
1,4,35,6,0,758
1,4,35,6,1,745
1,4,35,7,0,759
1,4,35,7,1,747
1,4,35,8,0,760
1,4,35,8,1,749
1,4,35,9,0,750
1,4,35,10,0,751
1,4,35,11,0,761
1,4,35,11,1,753
1,4,35,12,0,762
1,4,35,12,1,755
#
# blue gem switch (off)
1,4,4,0,0,763
1,4,4,0,1,764
1,4,4,1,0,765
1,4,4,1,1,766
1,4,4,2,0,767
1,4,4,2,1,768
1,4,4,3,0,769
1,4,4,3,1,770
1,4,4,4,0,771
1,4,4,4,1,772
1,4,4,5,0,773
1,4,4,5,1,774
1,4,4,6,0,775
1,4,4,6,1,776
1,4,4,7,0,777
1,4,4,7,1,778
1,4,4,8,0,779
1,4,4,8,1,780
1,4,4,9,0,781
1,4,4,9,1,782
1,4,4,10,0,783
1,4,4,10,1,784
1,4,4,11,0,785
1,4,4,11,1,786
1,4,4,12,0,787
1,4,4,12,1,788
#
# blue gem switch (on : id + 32 = 36)
1,4,36,0,0,789
1,4,36,0,1,764
1,4,36,1,0,790
1,4,36,1,1,766
1,4,36,2,0,791
1,4,36,2,1,768
1,4,36,3,0,792
1,4,36,3,1,770
1,4,36,4,0,793
1,4,36,4,1,772
1,4,36,5,0,794
1,4,36,5,1,774
1,4,36,6,0,795
1,4,36,6,1,776
1,4,36,7,0,796
1,4,36,7,1,778
1,4,36,8,0,797
1,4,36,8,1,780
1,4,36,9,0,798
1,4,36,9,1,782
1,4,36,10,0,799
1,4,36,10,1,784
1,4,36,11,0,800
1,4,36,11,1,786
1,4,36,12,0,801
1,4,36,12,1,788
#
# green gem switch (off)
1,4,5,0,0,802
1,4,5,0,1,764
1,4,5,1,0,803
1,4,5,1,1,766
1,4,5,2,0,804
1,4,5,2,1,768
1,4,5,3,0,805
1,4,5,3,1,770
1,4,5,4,0,806
1,4,5,4,1,772
1,4,5,5,0,807
1,4,5,5,1,774
1,4,5,6,0,808
1,4,5,6,1,776
1,4,5,7,0,809
1,4,5,7,1,778
1,4,5,8,0,810
1,4,5,8,1,780
1,4,5,9,0,811
1,4,5,9,1,782
1,4,5,10,0,812
1,4,5,10,1,784
1,4,5,11,0,813
1,4,5,11,1,786
1,4,5,12,0,814
1,4,5,12,1,788
#
# green gem switch (on : id + 32 = 37)
1,4,37,0,0,815
1,4,37,0,1,764
1,4,37,1,0,816
1,4,37,1,1,766
1,4,37,2,0,817
1,4,37,2,1,768
1,4,37,3,0,818
1,4,37,3,1,770
1,4,37,4,0,819
1,4,37,4,1,772
1,4,37,5,0,820
1,4,37,5,1,774
1,4,37,6,0,821
1,4,37,6,1,776
1,4,37,7,0,822
1,4,37,7,1,778
1,4,37,8,0,823
1,4,37,8,1,780
1,4,37,9,0,824
1,4,37,9,1,782
1,4,37,10,0,825
1,4,37,10,1,784
1,4,37,11,0,826
1,4,37,11,1,786
1,4,37,12,0,827
1,4,37,12,1,788
#
# red cross switch (off)
1,4,6,0,0,828
1,4,6,0,1,829
1,4,6,1,0,830
1,4,6,1,1,831
1,4,6,2,0,832
1,4,6,2,1,833
1,4,6,3,0,834
1,4,6,3,1,835
1,4,6,4,0,836
1,4,6,4,1,837
1,4,6,5,0,838
1,4,6,5,1,839
1,4,6,6,0,840
1,4,6,6,1,841
1,4,6,7,0,842
1,4,6,7,1,843
1,4,6,8,0,844
1,4,6,8,1,845
1,4,6,9,0,846
1,4,6,10,0,847
1,4,6,11,0,848
1,4,6,11,1,849
1,4,6,12,0,850
1,4,6,12,1,851
#
# red cross switch (on : id + 32 = 38)
1,4,38,0,0,852
1,4,38,0,1,829
1,4,38,1,0,853
1,4,38,1,1,831
1,4,38,2,0,854
1,4,38,2,1,833
1,4,38,3,0,855
1,4,38,3,1,835
1,4,38,4,0,836
1,4,38,4,1,837
1,4,38,5,0,838
1,4,38,5,1,839
1,4,38,6,0,856
1,4,38,6,1,841
1,4,38,7,0,857
1,4,38,7,1,843
1,4,38,8,0,858
1,4,38,8,1,845
1,4,38,9,0,846
1,4,38,10,0,847
1,4,38,11,0,859
1,4,38,11,1,849
1,4,38,12,0,860
1,4,38,12,1,851
#
# lever (off = up)
1,4,7,0,0,861
1,4,7,0,1,862
1,4,7,1,0,863
1,4,7,1,1,864
1,4,7,2,0,865
1,4,7,2,1,866
1,4,7,3,0,867
1,4,7,3,1,868
1,4,7,4,0,869
1,4,7,4,1,870
1,4,7,5,0,871
1,4,7,5,1,872
1,4,7,6,0,873
1,4,7,6,1,874
1,4,7,7,0,875
1,4,7,7,1,876
1,4,7,8,0,877
1,4,7,8,1,878
1,4,7,9,0,879
1,4,7,9,1,880
1,4,7,10,0,881
1,4,7,10,1,882
1,4,7,11,0,883
1,4,7,11,1,884
1,4,7,12,0,885
1,4,7,12,1,886
#
# lever (on = down, id + 32 = 39)
1,4,39,0,0,887
1,4,39,0,1,888
1,4,39,1,0,889
1,4,39,1,1,890
1,4,39,2,0,891
1,4,39,2,1,892
1,4,39,3,0,893
1,4,39,3,1,894
1,4,39,4,0,895
1,4,39,4,1,896
1,4,39,5,0,897
1,4,39,5,1,898
1,4,39,6,0,899
1,4,39,6,1,900
1,4,39,7,0,901
1,4,39,7,1,902
1,4,39,8,0,903
1,4,39,8,1,904
1,4,39,9,0,905
1,4,39,9,1,906
1,4,39,10,0,907
1,4,39,10,1,908
1,4,39,11,0,909
1,4,39,11,1,910
1,4,39,12,0,911
1,4,39,12,1,912
#
# black door
#
0,3,3,3,0,132
0,3,3,4,0,132
0,3,3,5,0,132
0,3,3,6,0,131
0,3,3,7,0,131
0,3,3,8,0,131
0,3,3,9,0,130
0,3,3,10,0,130
0,3,3,11,0,130
#
# iron door
#
0,3,4,3,0,918
0,3,4,3,1,919
0,3,4,4,0,918
0,3,4,4,1,919
0,3,4,5,0,918
0,3,4,5,1,919
0,3,4,6,0,920
0,3,4,6,1,921
0,3,4,7,0,920
0,3,4,7,1,921
0,3,4,8,0,920
0,3,4,8,1,921
0,3,4,9,0,922
0,3,4,9,1,923
0,3,4,10,0,922
0,3,4,10,1,923
0,3,4,11,0,922
0,3,4,11,1,923
#
# old iron door
#
0,3,5,3,0,924
0,3,5,3,1,925
0,3,5,4,0,924
0,3,5,4,1,925
0,3,5,5,0,924
0,3,5,5,1,925
0,3,5,6,0,926
0,3,5,6,1,927
0,3,5,7,0,926
0,3,5,7,1,927
0,3,5,8,0,926
0,3,5,8,1,927
0,3,5,9,0,928
0,3,5,9,1,929
0,3,5,10,0,928
0,3,5,10,1,929
0,3,5,11,0,928
0,3,5,11,1,929
#
# porticullis
#
0,3,6,3,0,930
0,3,6,3,1,931
0,3,6,4,0,930
0,3,6,4,1,931
0,3,6,5,0,930
0,3,6,5,1,931
0,3,6,6,0,932
0,3,6,6,1,933
0,3,6,7,0,932
0,3,6,7,1,933
0,3,6,8,0,932
0,3,6,8,1,933
0,3,6,9,0,934
0,3,6,9,1,935
0,3,6,10,0,934
0,3,6,10,1,935
0,3,6,11,0,934
0,3,6,11,1,935
#
# porticullis with lock
#
0,3,7,3,0,936
0,3,7,3,1,937
0,3,7,4,0,936
0,3,7,4,1,937
0,3,7,5,0,936
0,3,7,5,1,937
0,3,7,6,0,938
0,3,7,6,1,939
0,3,7,7,0,938
0,3,7,7,1,939
0,3,7,8,0,938
0,3,7,8,1,939
0,3,7,9,0,940
0,3,7,9,1,941
0,3,7,10,0,940
0,3,7,10,1,941
0,3,7,11,0,940
0,3,7,11,1,941
#
# porticullis with ornamentation
#
0,3,8,3,0,942
0,3,8,3,1,943
0,3,8,4,0,942
0,3,8,4,1,943
0,3,8,5,0,942
0,3,8,5,1,943
0,3,8,6,0,944
0,3,8,6,1,945
0,3,8,7,0,944
0,3,8,7,1,945
0,3,8,8,0,944
0,3,8,8,1,945
0,3,8,9,0,946
0,3,8,9,1,947
0,3,8,10,0,946
0,3,8,10,1,947
0,3,8,11,0,946
0,3,8,11,1,947
#
# wooden door
#
0,3,9,3,0,948
0,3,9,3,1,949
0,3,9,4,0,948
0,3,9,4,1,949
0,3,9,5,0,948
0,3,9,5,1,949
0,3,9,6,0,950
0,3,9,6,1,951
0,3,9,7,0,950
0,3,9,7,1,951
0,3,9,8,0,950
0,3,9,8,1,951
0,3,9,9,0,952
0,3,9,10,0,952
0,3,9,11,0,952
#
# broken door
#
0,3,10,3,0,953
0,3,10,3,1,954
0,3,10,4,0,953
0,3,10,4,1,954
0,3,10,5,0,953
0,3,10,5,1,954
0,3,10,6,0,955
0,3,10,6,1,956
0,3,10,7,0,955
0,3,10,7,1,956
0,3,10,8,0,955
0,3,10,8,1,956
0,3,10,9,0,957
0,3,10,9,1,958
0,3,10,10,0,957
0,3,10,10,1,958
0,3,10,11,0,957
0,3,10,11,1,958
#
# reinforced wooden door
#
0,3,11,3,0,959
0,3,11,3,1,960
0,3,11,4,0,959
0,3,11,4,1,960
0,3,11,5,0,959
0,3,11,5,1,960
0,3,11,6,0,961
0,3,11,6,1,962
0,3,11,7,0,961
0,3,11,7,1,962
0,3,11,8,0,961
0,3,11,8,1,962
0,3,11,9,0,963
0,3,11,10,0,963
0,3,11,11,0,963
#
# barred wooden door
#
0,3,12,3,0,964
0,3,12,3,1,965
0,3,12,4,0,964
0,3,12,4,1,965
0,3,12,5,0,964
0,3,12,5,1,965
0,3,12,6,0,966
0,3,12,6,1,967
0,3,12,7,0,966
0,3,12,7,1,967
0,3,12,8,0,966
0,3,12,8,1,967
0,3,12,9,0,968
0,3,12,10,0,968
0,3,12,11,0,968
#
# squared windowed wooden door
#
0,3,13,3,0,969
0,3,13,3,1,970
0,3,13,4,0,969
0,3,13,4,1,970
0,3,13,5,0,969
0,3,13,5,1,970
0,3,13,6,0,971
0,3,13,6,1,972
0,3,13,7,0,971
0,3,13,7,1,972
0,3,13,8,0,971
0,3,13,8,1,972
0,3,13,9,0,973
0,3,13,10,0,973
0,3,13,11,0,973
#
# rounded windowed wooden door
#
0,3,14,3,0,974
0,3,14,3,1,975
0,3,14,4,0,974
0,3,14,4,1,975
0,3,14,5,0,974
0,3,14,5,1,975
0,3,14,6,0,976
0,3,14,6,1,977
0,3,14,7,0,976
0,3,14,7,1,977
0,3,14,8,0,976
0,3,14,8,1,977
0,3,14,9,0,978
0,3,14,10,0,978
0,3,14,11,0,978
#
# golden wooden door
#
0,3,15,3,0,979
0,3,15,3,1,980
0,3,15,4,0,979
0,3,15,4,1,980
0,3,15,5,0,979
0,3,15,5,1,980
0,3,15,6,0,981
0,3,15,6,1,982
0,3,15,7,0,981
0,3,15,7,1,982
0,3,15,8,0,981
0,3,15,8,1,982
0,3,15,9,0,983
0,3,15,10,0,983
0,3,15,11,0,983
#
# Ra door
#
0,3,16,3,0,984
0,3,16,3,1,985
0,3,16,4,0,984
0,3,16,4,1,985
0,3,16,5,0,984
0,3,16,5,1,985
0,3,16,6,0,988
0,3,16,6,1,989
0,3,16,7,0,988
0,3,16,7,1,989
0,3,16,8,0,988
0,3,16,8,1,989
0,3,16,9,0,992
0,3,16,9,1,993
0,3,16,10,0,992
0,3,16,10,1,993
0,3,16,11,0,992
0,3,16,11,1,993
#
# energized Ra door
#
0,3,17,3,0,996
0,3,17,3,1,997
0,3,17,4,0,996
0,3,17,4,1,997
0,3,17,5,0,996
0,3,17,5,1,997
0,3,17,6,0,1000
0,3,17,6,1,1001
0,3,17,7,0,1000
0,3,17,7,1,1001
0,3,17,8,0,1000
0,3,17,8,1,1001
0,3,17,9,0,1004
0,3,17,9,1,1005
0,3,17,10,0,1004
0,3,17,10,1,1005
0,3,17,11,0,1004
0,3,17,11,1,1005
#
# armoured wooden door
#
0,3,18,3,0,1153
0,3,18,3,1,1154
0,3,18,4,0,1153
0,3,18,4,1,1154
0,3,18,5,0,1153
0,3,18,5,1,1154
0,3,18,6,0,1155
0,3,18,6,1,1156
0,3,18,7,0,1155
0,3,18,7,1,1156
0,3,18,8,0,1155
0,3,18,8,1,1156
0,3,18,9,0,1157
0,3,18,10,0,1157
0,3,18,11,0,1157
#
# Wall inscription
#
1,3,0,0,0,1008
1,3,0,1,0,1009
1,3,0,1,1,1010
1,3,0,2,0,1011
1,3,0,2,1,1012
1,3,0,3,0,1013
1,3,0,3,1,1014
1,3,0,4,0,1015
1,3,0,4,1,1016
1,3,0,5,0,1017
1,3,0,5,1,1018
1,3,0,6,0,1019
1,3,0,6,1,1020
1,3,0,7,0,1021
1,3,0,7,1,1022
1,3,0,8,0,1023
1,3,0,8,1,1024
1,3,0,9,0,1025
1,3,0,9,1,1026
1,3,0,10,0,1027
1,3,0,10,1,1028
1,3,0,11,0,1029
1,3,0,11,1,1030
1,3,0,12,0,1031
1,3,0,12,1,1032
#
# Wall inscription (1 line only)
#
1,3,1,1,0,1085
1,3,1,1,1,1086
1,3,1,2,0,1087
1,3,1,2,1,1088
1,3,1,3,0,1089
1,3,1,3,1,1090
1,3,1,4,0,1091
1,3,1,4,1,1092
1,3,1,5,0,1093
1,3,1,5,1,1094
1,3,1,6,0,1095
1,3,1,6,1,1096
