cntcol LDV running on image 3984x1538, 16 bitplanes:
-------|--------------------
| Line | # unique colors |
|   565|              315|
|   566|              319|
|   567|              313|
|   568|              306|
|   569|              301|
|   570|              290|
|   571|              291|
|   572|              287|
|   573|              289|
|   574|              290|
|   575|              296|
|   576|              290|
|   577|              303|
|   578|              315|
|   579|              312|
|   580|              316|
|   581|              333|
|   582|              337|
|   583|              350|
|   584|              381|
|   585|              396|
|   586|              387|
|   587|              379|
|   588|              370|
|   589|              380|
|   590|              352|
|   591|              321|
|   592|              327|
|   593|              316|
|   594|              327|
|   595|              324|
|   596|              309|
|   597|              294|
|   598|              302|
|   599|              294|
|   600|              291|
|   601|              300|
|   602|              302|
|   603|              295|
|   604|              287|
|   605|              311|
|   606|              295|
|   607|              305|
|   608|              315|
|   609|              310|
|   610|              294|
|   611|              318|
|   612|              329|
|   613|              318|
|   614|              309|
|   615|              304|
|   616|              311|
|   617|              299|
|   618|              311|
|   619|              320|
|   620|              316|
|   621|              318|
|   622|              307|
|   623|              305|
|   624|              299|
|   625|              306|
|   626|              318|
|   627|              307|
|   628|              290|
|   629|              292|
|   630|              309|
|   631|              322|
|   632|              321|
|   633|              312|
|   634|              328|
|   635|              336|
|   636|              371|
|   637|              356|
|   638|              372|
|   639|              389|
|   640|              380|
|   641|              389|
|   642|              393|
|   643|              399|
|   644|              377|
|   645|              340|
|   646|              352|
|   647|              351|
|   648|              338|
|   649|              317|
|   650|              305|
|   651|              309|
|   652|              313|
|   653|              329|
|   654|              317|
|   655|              306|
|   656|              293|
|   657|              291|
|   658|              297|
|   659|              286|
|   660|              292|
|   661|              294|
|   662|              286|
|   663|              285|
|   664|              283|
|   665|              322|
|   666|              310|
|   667|              351|
|   668|              331|
|   669|              298|
|   670|              272|
|   671|              280|
|   672|              263|
|   673|              274|
|   674|              302|
|   675|              294|
|   676|              283|
|   677|              291|
|   678|              316|
|   679|              299|
|   680|              309|
|   681|              323|
|   682|              329|
|   683|              324|
|   684|              346|
|   685|              385|
|   686|              399|
|   687|              380|
|   688|              388|
|   689|              403|
|   690|              412|
|   691|              405|
|   692|              413|
|   693|              364|
|   694|              335|
|   695|              317|
|   696|              325|
|   697|              328|
|   698|              338|
|   699|              332|
|   700|              353|
|   701|              373|
|   702|              407|
|   703|              426|
|   704|              452|
|   705|              475|
|   706|              520|
|   707|              573|
|   708|              549|
|   709|              508|
|   710|              504|
|   711|              473|
|   712|              472|
|   713|              474|
|   714|              449|
|   715|              451|
|   716|              469|
|   717|              451|
|   718|              469|
|   719|              427|
|   720|              460|
|   721|              460|
|   722|              465|
|   723|              469|
|   724|              483|
|   725|              486|
|   726|              473|
|   727|              476|
|   728|              469|
|   729|              475|
|   730|              467|
|   731|              491|
|   732|              479|
|   733|              455|
|   734|              467|
|   735|              488|
|   736|              479|
|   737|              498|
|   738|              489|
|   739|              487|
|   740|              502|
|   741|              491|
|   742|              494|
|   743|              505|
|   744|              528|
|   745|              517|
|   746|              533|
|   747|              537|
|   748|              525|
|   749|              521|
|   750|              533|
|   751|              534|
|   752|              546|
|   753|              534|
|   754|              549|
|   755|              561|
|   756|              564|
|   757|              562|
|   758|              563|
|   759|              556|
|   760|              590|
|   761|              562|
|   762|              579|
|   763|              582|
|   764|              605|
|   765|              602|
|   766|              590|
|   767|              607|
|   768|              599|
|   769|              643|
|   770|              607|
|   771|              618|
|   772|              578|
|   773|              597|
|   774|              595|
|   775|              595|
|   776|              600|
|   777|              588|
|   778|              560|
|   779|              593|
|   780|              627|
|   781|              641|
|   782|              623|
|   783|              642|
|   784|              674|
|   785|              643|
|   786|              653|
|   787|              646|
|   788|              649|
|   789|              638|
|   790|              670|
|   791|              659|
|   792|              674|
|   793|              669|
|   794|              674|
|   795|              675|
|   796|              683|
|   797|              673|
|   798|              641|
|   799|              649|
|   800|              647|
|   801|              624|
|   802|              638|
|   803|              651|
|   804|              648|
|   805|              631|
|   806|              632|
|   807|              610|
|   808|              606|
|   809|              573|
|   810|              584|
|   811|              630|
|   812|              616|
|   813|              645|
|   814|              609|
|   815|              624|
|   816|              644|
|   817|              672|
|   818|              626|
|   819|              658|
|   820|              640|
|   821|              610|
|   822|              673|
|   823|              684|
|   824|              698|
|   825|              667|
|   826|              675|
|   827|              687|
|   828|              702|
|   829|              712|
|   830|              754|
|   831|              688|
|   832|              771|
|   833|              728|
|   834|              736|
|   835|              717|
|   836|              703|
|   837|              738|
|   838|              766|
|   839|              755|
|   840|              769|
|   841|              753|
|   842|              727|
|   843|              744|
|   844|              757|
|   845|              772|
|   846|              764|
|   847|              780|
|   848|              759|
|   849|              776|
|   850|              812|
|   851|              776|
|   852|              787|
|   853|              803|
|   854|              820|
|   855|              805|
|   856|              781|
|   857|              765|
|   858|              774|
|   859|              796|
|   860|              789|
|   861|              811|
|   862|              835|
|   863|              853|
|   864|              877|
|   865|              848|
|   866|              842|
|   867|              803|
|   868|              797|
|   869|              774|
|   870|              771|
|   871|              755|
|   872|              762|
|   873|              751|
|   874|              800|
|   875|              822|
|   876|              832|
|   877|              812|
|   878|              830|
|   879|              816|
|   880|              812|
|   881|              810|
|   882|              801|
|   883|              852|
|   884|              816|
|   885|              869|
|   886|              806|
|   887|              791|
|   888|              761|
|   889|              760|
|   890|              766|
|   891|              798|
|   892|              827|
|   893|              797|
|   894|              803|
|   895|              794|
|   896|              799|
|   897|              801|
|   898|              786|
|   899|              781|
|   900|              767|
|   901|              793|
|   902|              751|
|   903|              764|
|   904|              716|
|   905|              735|
|   906|              738|
|   907|              705|
|   908|              673|
|   909|              660|
|   910|              650|
|   911|              633|
|   912|              599|
|   913|              590|
|   914|              580|
|   915|              540|
|   916|              538|
|   917|              550|
|   918|              552|
|   919|              517|
|   920|              506|
|   921|              526|
|   922|              545|
|   923|              509|
|   924|              510|
|   925|              503|
|   926|              502|
|   927|              549|
|   928|              567|
|   929|              624|
|   930|              541|
|   931|              603|
|   932|              589|
|   933|              572|
|   934|              543|
|   935|              559|
|   936|              544|
|   937|              547|
|   938|              562|
|   939|              526|
|   940|              514|
|   941|              514|
|   942|              553|
|   943|              526|
|   944|              537|
|   945|              534|
|   946|              531|
|   947|              559|
|   948|              583|
|   949|              587|
|   950|              584|
|   951|              560|
|   952|              580|
|   953|              586|
|   954|              580|
|   955|              554|
|   956|              582|
|   957|              578|
|   958|              561|
|   959|              609|
|   960|              635|
|   961|              615|
|   962|              604|
|   963|              598|
|   964|              607|
|   965|              609|
|   966|              599|
|   967|              586|
|   968|              568|
|   969|              542|
|   970|              532|
|   971|              534|
|   972|              544|
|   973|              547|
|   974|              517|
|   975|              516|
|   976|              528|
|   977|              531|
|   978|              537|
|   979|              506|
|   980|              577|
|   981|              511|
|   982|              544|
|   983|              530|
|   984|              532|
|   985|              525|
|   986|              545|
|   987|              583|
|   988|              598|
|   989|              568|
|   990|              572|
|   991|              577|
|   992|              548|
|   993|              547|
|   994|              519|
|   995|              527|
|   996|              487|
|   997|              456|
|   998|              473|
|   999|              468|
|  1000|              481|
|  1001|              471|
|  1002|              457|
|  1003|              443|
|  1004|              424|
|  1005|              405|
|  1006|              405|
|  1007|              402|
|  1008|              377|
|  1009|              382|
|  1010|              345|
|  1011|              358|
|  1012|              367|
|  1013|              380|
|  1014|              385|
|  1015|              377|
|  1016|              381|
|  1017|              397|
|  1018|              405|
|  1019|              415|
|  1020|              436|
|  1021|              420|
|  1022|              407|
|  1023|              408|
|  1024|              407|
|  1025|              390|
|  1026|              377|
|  1027|              359|
|  1028|              344|
|  1029|              352|
|  1030|              350|
|  1031|              308|
|  1032|              307|
|  1033|              328|
|  1034|              308|
|  1035|              313|
|  1036|              302|
|  1037|              296|
|  1038|              272|
|  1039|              286|
|  1040|              277|
|  1041|              284|
|  1042|              284|
|  1043|              287|
|  1044|              286|
|  1045|              278|
|  1046|              278|
|  1047|              278|
|  1048|              278|
|  1049|              269|
|  1050|              280|
|  1051|              277|
|  1052|              277|
|  1053|              284|
|  1054|              300|
|  1055|              300|
|  1056|              311|
|  1057|              297|
|  1058|              291|
|  1059|              290|
|  1060|              279|
|  1061|              297|
|  1062|              272|
|  1063|              269|
|  1064|              263|
|  1065|              257|
|  1066|              277|
|  1067|              286|
|  1068|              279|
|  1069|              296|
|  1070|              290|
|  1071|              291|
|  1072|              304|
|  1073|              302|
|  1074|              294|
|  1075|              306|
|  1076|              306|
|  1077|              305|
|  1078|              284|
|  1079|              304|
|  1080|              307|
|  1081|              292|
|  1082|              293|
|  1083|              278|
|  1084|              285|
|  1085|              289|
|  1086|              293|
|  1087|              304|
|  1088|              294|
|  1089|              289|
|  1090|              305|
|  1091|              287|
|  1092|              291|
|  1093|              284|
|  1094|              289|
|  1095|              285|
|  1096|              295|
|  1097|              285|
|  1098|              294|
|  1099|              303|
|  1100|              304|
|  1101|              309|
|  1102|              322|
|  1103|              356|
|  1104|              361|
|  1105|              374|
|  1106|              356|
|  1107|              380|
|  1108|              367|
|  1109|              360|
|  1110|              357|
|  1111|              365|
|  1112|              384|
|  1113|              391|
|  1114|              390|
|  1115|              384|
|  1116|              392|
|  1117|              397|
|  1118|              388|
|  1119|              413|
|  1120|              398|
|  1121|              396|
|  1122|              382|
|  1123|              375|
|  1124|              382|
|  1125|              393|
|  1126|              379|
|  1127|              371|
|  1128|              377|
|  1129|              374|
|  1130|              403|
|  1131|              404|
|  1132|              395|
|  1133|              379|
|  1134|              377|
|  1135|              375|
|  1136|              366|
|  1137|              366|
|  1138|              388|
|  1139|              379|
|  1140|              410|
|  1141|              379|
|  1142|              385|
|  1143|              403|
|  1144|              409|
|  1145|              419|
|  1146|              371|
|  1147|              368|
|  1148|              358|
|  1149|              369|
|  1150|              362|
|  1151|              367|
|  1152|              370|
|  1153|              364|
|  1154|              370|
|  1155|              345|
|  1156|              354|
|  1157|              331|
|  1158|              345|
|  1159|              334|
|  1160|              343|
|  1161|              351|
|  1162|              337|
|  1163|              328|
|  1164|              343|
|  1165|              361|
|  1166|              338|
|  1167|              339|
|  1168|              336|
|  1169|              342|
|  1170|              345|
|  1171|              347|
|  1172|              353|
|  1173|              369|
|  1174|              381|
|  1175|              396|
|  1176|              390|
|  1177|              392|
|  1178|              399|
|  1179|              373|
|  1180|              382|
|  1181|              406|
|  1182|              405|
|  1183|              386|
|  1184|              390|
|  1185|              392|
|  1186|              397|
|  1187|              384|
|  1188|              383|
|  1189|              368|
|  1190|              370|
|  1191|              397|
|  1192|              385|
|  1193|              398|
|  1194|              383|
|  1195|              371|
|  1196|              362|
|  1197|              380|
|  1198|              396|
|  1199|              364|
|  1200|              356|
|  1201|              370|
|  1202|              358|
|  1203|              358|
|  1204|              359|
|  1205|              349|
|  1206|              334|
|  1207|              342|
|  1208|              347|
|  1209|              354|
|  1210|              349|
|  1211|              363|
|  1212|              359|
|  1213|              340|
|  1214|              386|
|  1215|              364|
|  1216|              371|
|  1217|              375|
|  1218|              362|
|  1219|              362|
|  1220|              360|
|  1221|              350|
|  1222|              367|
|  1223|              359|
|  1224|              366|
|  1225|              375|
|  1226|              362|
|  1227|              359|
|  1228|              366|
|  1229|              376|
|  1230|              372|
|  1231|              387|
|  1232|              374|
|  1233|              409|
|  1234|              399|
|  1235|              402|
|  1236|              395|
|  1237|              373|
|  1238|              384|
|  1239|              384|
|  1240|              403|
|  1241|              405|
|  1242|              401|
|  1243|              406|
|  1244|              452|
|  1245|              423|
|  1246|              405|
|  1247|              390|
|  1248|              407|
|  1249|              406|
|  1250|              423|
|  1251|              416|
|  1252|              418|
|  1253|              395|
|  1254|              411|
|  1255|              404|
|  1256|              394|
|  1257|              395|
|  1258|              374|
|  1259|              376|
|  1260|              371|
|  1261|              387|
|  1262|              384|
|  1263|              362|
|  1264|              353|
|  1265|              362|
|  1266|              352|
|  1267|              360|
|  1268|              372|
|  1269|              354|
|  1270|              364|
|  1271|              382|
|  1272|              391|
|  1273|              426|
|  1274|              400|
|  1275|              416|
|  1276|              422|
|  1277|              429|
|  1278|              435|
|  1279|              422|
|  1280|              429|
|  1281|              439|
|  1282|              441|
|  1283|              445|
|  1284|              421|
|  1285|              413|
|  1286|              430|
|  1287|              419|
|  1288|              445|
|  1289|              435|
|  1290|              445|
|  1291|              452|
|  1292|              464|
|  1293|              444|
|  1294|              447|
|  1295|              455|
|  1296|              459|
|  1297|              451|
|  1298|              431|
|  1299|              435|
|  1300|              425|
|  1301|              407|
|  1302|              411|
|  1303|              430|
|  1304|              410|
|  1305|              405|
|  1306|              399|
|  1307|              439|
|  1308|              419|
|  1309|              433|
|  1310|              417|
|  1311|              417|
|  1312|              426|
|  1313|              444|
|  1314|              462|
|  1315|              414|
|  1316|              458|
|  1317|              436|
|  1318|              456|
|  1319|              447|
|  1320|              452|
|  1321|              447|
|  1322|              445|
|  1323|              437|
|  1324|              440|
|  1325|              437|
|  1326|              437|
|  1327|              450|
|  1328|              467|
|  1329|              454|
|  1330|              465|
|  1331|              455|
|  1332|              484|
|  1333|              492|
|  1334|              506|
|  1335|              467|
|  1336|              494|
|  1337|              481|
|  1338|              500|
|  1339|              538|
|  1340|              524|
|  1341|              510|
|  1342|              508|
|  1343|              541|
|  1344|              542|
|  1345|              530|
|  1346|              547|
|  1347|              568|
|  1348|              550|
|  1349|              561|
|  1350|              562|
|  1351|              547|
|  1352|              544|
|  1353|              538|
|  1354|              546|
|  1355|              547|
|  1356|              556|
|  1357|              551|
|  1358|              542|
|  1359|              552|
|  1360|              579|
|  1361|              555|
|  1362|              551|
|  1363|              576|
|  1364|              569|
|  1365|              591|
|  1366|              586|
|  1367|              578|
|  1368|              550|
|  1369|              565|
|  1370|              571|
|  1371|              581|
|  1372|              605|
|  1373|              593|
|  1374|              600|
|  1375|              586|
|  1376|              621|
|  1377|              613|
|  1378|              584|
|  1379|              586|
|  1380|              582|
|  1381|              585|
|  1382|              592|
|  1383|              644|
|  1384|              564|
|  1385|              546|
|  1386|              562|
|  1387|              565|
|  1388|              554|
|  1389|              550|
|  1390|              556|
|  1391|              548|
|  1392|              539|
|  1393|              550|
|  1394|              532|
|  1395|              535|
|  1396|              533|
|  1397|              552|
|  1398|              547|
|  1399|              553|
|  1400|              540|
|  1401|              539|
|  1402|              601|
|  1403|              570|
|  1404|              571|
|  1405|              575|
|  1406|              601|
|  1407|              605|
|  1408|              625|
|  1409|              634|
|  1410|              657|
|  1411|              637|
|  1412|              630|
|  1413|              618|
|  1414|              590|
|  1415|              585|
|  1416|              581|
|  1417|              568|
|  1418|              594|
|  1419|              616|
|  1420|              647|
|  1421|              631|
|  1422|              657|
|  1423|              629|
|  1424|              612|
|  1425|              595|
|  1426|              589|
|  1427|              604|
|  1428|              630|
|  1429|              633|
|  1430|              647|
|  1431|              644|
|  1432|              632|
|  1433|              637|
|  1434|              670|
|  1435|              657|
|  1436|              636|
|  1437|              648|
|  1438|              662|
|  1439|              642|
|  1440|              639|
|  1441|              666|
|  1442|              675|
|  1443|              668|
|  1444|              700|
|  1445|              706|
|  1446|              735|
|  1447|              668|
|  1448|              663|
|  1449|              665|
|  1450|              681|
|  1451|              684|
|  1452|              674|
|  1453|              677|
|  1454|              689|
|  1455|              682|
|  1456|              692|
|  1457|              690|
|  1458|              678|
|  1459|              663|
|  1460|              669|
|  1461|              681|
|  1462|              687|
|  1463|              694|
|  1464|              687|
|  1465|              762|
|  1466|              725|
|  1467|              719|
|  1468|              712|
|  1469|              698|
|  1470|              713|
|  1471|              744|
|  1472|              742|
|  1473|              734|
|  1474|              711|
|  1475|              717|
|  1476|              732|
|  1477|              725|
|  1478|              739|
|  1479|              732|
|  1480|              717|
|  1481|              740|
|  1482|              729|
|  1483|              734|
|  1484|              723|
|  1485|              718|
|  1486|              741|
|  1487|              716|
|  1488|              747|
|  1489|              745|
|  1490|              731|
|  1491|              722|
|  1492|              724|
|  1493|              712|
|  1494|              718|
|  1495|              694|
|  1496|              679|
|  1497|              740|
|  1498|              693|
|  1499|              702|
|  1500|              673|
|  1501|              710|
|  1502|              700|
|  1503|              711|
|  1504|              770|
|  1505|              756|
|  1506|              747|
|  1507|              752|
|  1508|              761|
|  1509|              736|
|  1510|              709|
|  1511|              686|
|  1512|              687|
|  1513|              661|
|  1514|              677|
|  1515|              676|
|  1516|              658|
|  1517|              669|
|  1518|              663|
|  1519|              670|
|  1520|              672|
|  1521|              663|
|  1522|              654|
|  1523|              655|
|  1524|              639|
|  1525|              657|
|  1526|              643|
|  1527|              655|
|  1528|              653|
|  1529|              668|
|  1530|              687|
|  1531|              669|
|  1532|              659|
|  1533|              649|
|  1534|              654|
|  1535|              633|
|  1536|              677|
|  1537|              666|
-------|------------------
|Total |             6315|
-------|------------------
RAM used: 15 KB
Computation time: 2980 ms
