cntcol LDV running on image 800x444, 8 bitplanes:
-------|--------------------
| Line | # unique colors |
|   302|               15|
|   303|               13|
|   304|               16|
|   305|               15|
|   306|               11|
|   307|               13|
|   308|               13|
|   309|               14|
|   310|               14|
|   311|               14|
|   312|               17|
|   313|               13|
|   314|               15|
|   315|               14|
|   316|               12|
|   317|               12|
|   318|               16|
|   319|               14|
|   320|               14|
|   321|               13|
|   322|               12|
|   323|               13|
|   324|               13|
|   325|               15|
|   326|               13|
|   327|               14|
|   328|               11|
|   329|               14|
|   330|               11|
|   331|               14|
|   332|               14|
|   333|               15|
|   334|               16|
|   335|               11|
|   336|               16|
|   337|               13|
|   338|               13|
|   339|               10|
|   340|               13|
|   341|               12|
|   342|               12|
|   343|               12|
|   344|               12|
|   345|               12|
|   346|               11|
|   347|               11|
|   348|                9|
|   349|                9|
|   350|               11|
|   351|               12|
|   352|               12|
|   353|               11|
|   354|               10|
|   355|                9|
|   356|                6|
|   357|                8|
|   358|               11|
|   359|                8|
|   360|               10|
|   361|                9|
|   362|                9|
|   363|               10|
|   364|                6|
|   365|                5|
|   366|                5|
|   367|                6|
|   368|                7|
|   369|                8|
|   370|                6|
|   371|                6|
|   372|                6|
|   373|                6|
|   374|                5|
|   375|                6|
|   376|                5|
|   377|                5|
|   378|                5|
|   379|                5|
|   380|                5|
|   381|                5|
|   382|                5|
|   383|                6|
|   384|                7|
|   385|                5|
|   386|                5|
|   387|                6|
|   388|                5|
|   389|                5|
|   390|                5|
|   391|                6|
|   392|                5|
|   393|                5|
|   394|                5|
|   395|                6|
|   396|                6|
|   397|                5|
|   398|                5|
|   399|                5|
|   400|                6|
|   401|                5|
|   402|                5|
|   403|                5|
|   404|                5|
|   405|                5|
|   406|                5|
|   407|                5|
|   408|                5|
|   409|                5|
|   410|                5|
|   411|                5|
|   412|                5|
|   413|                5|
|   414|                5|
|   415|                5|
|   416|                5|
|   417|                5|
|   418|                7|
|   419|                6|
|   420|                6|
|   421|                6|
|   422|                5|
|   423|                6|
|   424|                6|
|   425|                5|
|   426|                5|
|   427|                6|
|   428|                5|
|   429|                5|
|   430|                5|
|   431|                6|
|   432|                5|
|   433|                5|
|   434|                5|
|   435|                6|
|   436|                5|
|   437|                5|
|   438|                5|
|   439|                6|
|   440|                5|
|   441|                5|
|   442|                5|
|   443|                6|
-------|------------------
|Total |               47|
-------|------------------
RAM used: 0 KB
Computation time: 153985 ms
