45,45,45,45,45,45,45,45,45,45,0,0,0,0,5,5,5,34,35,35,35,35,35,35,35,35,36,45,0,0,0,0,0,0,0,0,0,0,0,0,3,3,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,0,0,0,5,6,5,37,38,0,0,0,0,0,0,0,39,45,0,0,25,27,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,0,0,0,5,5,5,37,38,5,5,5,5,5,11,0,39,45,0,0,31,33,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,0,0,0,5,6,5,37,38,0,0,0,0,0,5,0,39,45,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,0,0,0,5,5,5,37,38,0,23,0,0,0,5,0,39,45,0,0,0,0,25,26,27,0,23,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,0,0,0,5,6,5,37,38,0,0,0,0,0,5,0,39,45,0,0,0,0,28,29,30,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,23,0,0,5,5,5,37,38,0,0,0,0,0,5,0,39,45,0,0,0,0,31,32,33,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,0,0,0,5,6,5,37,38,0,0,0,0,0,5,0,39,45,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,0,0,0,5,5,5,37,38,0,0,0,0,0,5,0,39,45,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,0,0,0,5,6,5,37,38,0,0,0,23,0,5,4,4,4,4,0,0,0,23,0,0,0,0,23,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,25,26,27,0,5,5,5,37,38,0,23,0,0,0,5,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,28,29,30,0,5,6,5,37,38,0,0,0,25,27,5,0,39,45,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,31,32,33,0,5,5,5,37,38,0,0,0,31,33,5,0,39,45,0,0,0,0,0,0,0,0,0,23,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,0,0,0,5,6,5,37,38,0,0,0,0,0,5,0,39,45,0,0,25,26,27,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,0,0,0,5,5,5,37,38,0,0,0,23,0,5,0,39,45,0,0,28,29,30,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,0,0,0,5,6,5,37,38,0,5,5,5,5,13,0,39,45,0,0,31,32,33,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,25,27,0,5,5,5,37,38,0,0,0,0,0,0,0,39,45,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,31,33,0,5,6,5,37,38,0,0,0,0,0,0,0,39,45,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,0,0,0,5,5,5,37,38,0,35,41,41,41,41,41,42,45,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,0,0,0,5,6,5,37,38,0,39,0,0,0,0,0,0,45,0,0,0,0,3,3,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,0,0,0,5,5,5,37,38,0,39,46,45,45,45,45,45,45,45,45,45,45,3,3,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,0,0,0,5,6,5,37,38,0,39,45,45,45,45,45,45,45,45,45,45,45,3,3,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,0,0,0,5,5,5,37,38,0,39,45,45,0,0,0,0,0,0,0,0,23,3,3,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,0,0,0,5,6,5,40,41,41,42,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,0,0,0,5,5,5,5,5,5,4,4,4,4,5,0,0,25,26,27,0,0,0,0,0,25,26,27,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,0,0,0,5,6,5,5,5,5,4,4,4,4,5,0,0,28,29,30,0,0,0,0,0,28,29,30,0,0,43,45,45,45,45,45,43,0,51,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,0,0,0,5,5,5,19,0,0,0,45,45,0,0,0,0,31,32,33,0,0,0,0,0,31,32,33,0,0,45,45,45,45,45,45,45,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,0,0,0,5,6,5,0,0,0,0,45,45,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,0,0,0,5,5,5,0,0,0,0,45,45,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,45,45,4,4,4,4,4,4,4,45,45,45,45,45,45,45,45,45,45,45,3,3,3,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,45,45,4,4,4,4,4,4,4,45,45,45,45,45,45,45,45,45,45,45,3,3,3,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,3,3,3,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,3,3,3,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,3,3,3,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,3,3,3,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,3,3,3,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,25,26,26,26,26,26,27,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,28,25,26,26,26,27,30,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,28,28,25,26,27,30,30,0,0,0,0,0,23,0,0,0,23,0,0,5,5,5,15,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,28,28,28,29,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,28,28,31,32,33,30,30,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,9,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,28,31,32,32,32,33,30,0,0,0,0,23,0,0,0,0,0,0,0,5,6,5,5,5,5,15,0,0,0,0,0,23,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,31,32,32,32,32,32,33,0,23,0,0,0,0,0,0,0,23,0,0,5,5,5,16,5,9,5,15,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,5,6,5,0,16,5,5,5,15,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,16,5,9,5,15,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,25,26,26,26,26,26,27,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,0,0,0,16,5,5,5,15,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,28,25,26,26,26,27,30,0,23,0,0,0,23,0,0,0,0,0,0,5,5,5,0,0,0,0,16,5,9,5,15,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,28,28,25,26,27,30,30,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,0,0,0,0,0,16,5,5,5,15,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,28,28,28,29,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,16,5,9,5,15,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,28,28,31,32,33,30,30,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,0,0,0,0,0,0,0,16,5,5,5,15,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,28,31,32,32,32,33,30,0,0,0,25,27,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,16,5,9,5,15,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,31,32,32,32,32,32,33,0,0,0,31,33,0,0,0,0,0,0,0,5,6,5,0,0,25,27,0,0,0,0,0,16,5,5,5,15,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,31,33,0,0,0,0,0,0,16,5,9,5,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,6,5,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,6,5,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,5,7,5,7,5,7,5,7,5,7,5,7,5,7,5,7,5,7,5,7,5,6,5,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,6,5,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,34,35,35,35,35,35,35,35,35,35,36,0,0,0,0,0,0,0,0,20,5,6,5,0,0,0,0,0,0,0,25,27,0,0,5,5,5,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,37,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,5,5,5,0,25,27,0,0,0,0,31,33,0,0,5,6,5,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,37,0,0,23,0,0,0,0,0,0,39,0,0,25,27,0,0,0,0,0,5,6,5,0,31,33,0,0,0,0,0,0,0,0,5,5,5,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,37,0,0,0,0,0,0,0,0,0,39,0,0,31,33,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,37,0,0,0,0,0,0,25,27,0,39,0,0,0,0,0,0,0,0,0,5,6,5,0,0,46,45,45,45,45,45,45,45,45,3,3,3,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,37,23,0,0,0,0,0,31,33,0,39,0,0,0,0,0,0,0,0,0,5,5,5,0,0,45,45,45,45,45,45,45,45,45,3,3,3,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,37,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,5,6,5,0,0,45,45,0,0,0,0,0,0,0,3,3,3,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,37,0,0,23,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,5,5,5,0,0,45,45,0,23,0,0,0,0,0,0,0,23,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,37,0,0,0,0,0,0,0,0,23,39,0,0,0,0,0,0,24,0,0,5,6,5,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,37,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,5,5,5,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,37,0,0,5,6,5,0,0,0,0,39,0,0,0,0,0,0,0,0,24,5,6,5,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,37,0,0,5,5,5,0,0,0,0,39,0,0,0,0,0,0,0,0,0,5,5,5,0,0,45,45,24,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,37,0,36,5,6,5,34,0,0,0,39,0,0,0,0,0,0,0,0,0,5,6,5,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,40,41,42,5,5,5,40,41,41,41,42,0,0,0,0,0,0,0,0,22,5,5,5,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,5,5,7,5,7,5,7,5,7,5,7,5,7,5,7,5,7,5,7,5,5,5,0,0,45,45,0,23,0,0,0,0,0,0,0,23,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,5,5,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,5,6,5,0,0,0,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,25,27,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,5,5,5,0,0,0,31,33,0,0,0,0,0,0,25,27,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,31,33,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,5,6,5,0,0,0,0,0,0,0,0,0,0,0,31,33,0,0,25,27,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,25,27,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,33,0,0,0,0,45,45,0,25,27,0,0,0,0,0,0,31,33,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,31,33,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
