 2 27 2016   3  4  8 10 13 16 20 23 30 33 43 45 46 53 54 56 58 62 63 64
 2 28 2016   4  8  9 10 11 20 21 25 29 43 44 46 53 55 56 62 65 66 68 69
 2 29 2016   1  7 10 12 14 15 21 27 29 30 33 35 39 42 45 46 47 51 66 69
 3  1 2016   5 13 21 23 29 30 34 37 42 45 49 51 55 57 58 64 65 66 67 70
 3  2 2016   2 10 13 21 22 25 35 36 37 39 40 43 45 46 56 59 63 66 68 70
 3  3 2016   3  5  7  8 16 19 33 35 36 42 43 45 50 54 55 56 60 61 69 70
 3  4 2016   2  8  9 13 16 17 30 31 36 42 46 50 51 53 56 61 65 66 68 69
 3  5 2016   1  3  9 12 13 14 27 28 33 38 39 42 44 48 49 51 53 58 63 64
 3  6 2016   2  6 14 16 20 23 24 27 32 33 37 41 48 49 50 56 59 62 64 69
 3  7 2016   2  3  4  6  8 17 20 24 28 30 39 42 44 46 47 51 52 53 60 66
 3  8 2016   1  9 13 17 19 20 21 22 24 25 30 38 42 43 45 50 52 61 63 68
 3  9 2016  16 17 18 20 21 24 25 26 28 29 31 32 43 47 48 51 54 66 68 70
 3 10 2016   3  9 10 11 14 15 21 23 26 28 30 35 40 47 48 52 57 58 62 64
 3 11 2016   1  2  4  7 13 14 15 17 18 26 30 33 35 39 51 56 61 65 67 69
 3 12 2016   2  7 10 18 21 25 26 31 32 33 34 40 43 44 46 48 49 50 52 63
 3 13 2016   1  6  9 19 21 22 29 31 33 35 36 39 40 42 45 48 53 66 67 69
 3 14 2016   2  3 11 12 17 18 20 21 26 27 32 33 36 39 40 41 43 45 51 56
 3 15 2016   6  8 10 16 21 24 25 27 29 30 32 42 45 54 56 58 60 64 66 68
 3 16 2016   2  7 12 14 16 30 31 34 35 38 42 43 46 47 51 54 61 64 65 67
 3 17 2016   1  2  4  5 10 11 12 13 16 18 27 38 40 43 49 54 55 58 67 70
 3 18 2016   1  3  6  8  9 11 14 20 22 25 30 31 38 39 47 57 62 64 67 70
 3 19 2016   5  9 10 13 15 18 32 35 36 39 40 43 45 46 51 53 56 66 69 70
 3 20 2016   4  8 12 13 15 21 24 27 36 40 41 47 48 49 51 54 61 62 63 67
 3 21 2016   1  6 16 21 26 27 30 36 38 39 40 43 45 46 49 59 62 64 67 68
 3 22 2016   1  3  4 11 13 15 19 21 28 31 33 40 52 56 57 58 61 62 64 66
 3 23 2016   3  8 12 14 19 20 21 23 26 29 34 35 42 47 48 56 58 61 62 66
 3 24 2016   2  3  8 11 14 15 16 18 19 27 32 34 35 38 54 55 56 58 59 62
 3 25 2016   1  2  5  7  9 11 13 15 19 21 37 39 40 44 47 49 51 57 59 60
 3 26 2016   2  3  4  9 14 21 24 27 37 39 41 47 49 50 51 52 55 58 60 65
 3 27 2016   2  4  6 28 30 31 32 37 38 39 42 43 44 47 51 54 59 62 64 66
 3 28 2016   3 16 19 22 24 26 35 39 42 44 45 51 52 54 60 62 64 65 69 70
 3 29 2016   3  7  9 12 18 21 32 36 38 41 43 46 47 49 59 60 61 67 68 69
 3 30 2016   5  7  9 15 21 22 25 30 35 36 42 45 53 54 57 59 60 64 66 68
 3 31 2016   1  3 10 16 21 27 33 35 36 38 43 45 48 54 55 56 58 60 62 65
 4  1 2016   2  5 13 15 22 23 29 33 35 43 44 46 48 49 51 56 61 63 65 67
 4  2 2016   1  4  6 10 16 21 25 26 29 30 35 41 43 45 46 47 54 58 61 63
 4  3 2016   4  7  8 10 11 18 21 23 27 29 34 35 38 41 43 48 49 60 63 68
 4  4 2016   3  7  8  9 13 17 22 25 28 34 35 41 49 51 58 63 64 65 66 67
 4  5 2016   1  4  7  8 12 17 19 31 33 35 36 47 50 51 55 56 58 64 69 70
 4  6 2016   1  5  6  9 13 17 20 26 28 31 32 35 48 52 53 57 64 65 68 69
 4  7 2016   3  5  6  7 13 14 16 24 26 28 30 37 41 42 44 46 51 52 54 70
 4  8 2016   1  5  7  8  9 10 12 17 20 24 26 29 35 41 42 49 50 52 67 70
 4  9 2016   1  3  7 17 22 24 27 31 36 40 52 53 54 56 58 59 62 65 69 70
 4 10 2016   3  5  8 24 27 31 34 35 36 38 39 42 47 50 55 56 63 66 69 70
 4 11 2016  10 15 17 18 19 22 23 25 26 31 33 36 39 49 53 58 60 61 63 64
 4 12 2016   6 17 19 20 21 22 23 24 28 32 33 36 40 44 46 50 51 55 64 68
 4 13 2016   4  5  8 12 13 14 21 23 26 34 35 39 43 44 46 47 56 60 63 67
 4 14 2016   3  4  5 11 12 28 29 32 34 40 41 42 45 48 49 57 58 62 66 68
 4 15 2016   1  2  3  4  9 11 16 20 21 24 30 32 34 37 48 52 53 57 65 69
 4 16 2016   6 10 13 18 22 24 27 29 30 32 34 39 45 50 52 54 56 59 60 65
 4 17 2016   1  3  9 15 16 17 20 24 31 36 44 46 52 56 57 59 61 62 64 67
 4 18 2016   4  6  9 10 11 17 18 20 21 32 43 45 46 51 52 54 58 60 65 68
 4 19 2016   3  9 10 14 16 17 18 20 23 26 27 42 43 44 48 57 58 60 65 68
 4 20 2016   3  4  7  9 11 13 27 31 33 37 38 44 45 51 53 54 55 57 61 64
 4 21 2016   2  4  6 12 16 24 28 37 40 46 48 49 50 54 55 57 59 60 66 68
 4 22 2016   5  7 10 12 13 19 25 28 31 34 43 46 47 55 56 57 60 61 65 68
 4 23 2016   2  5  7 11 14 16 17 21 29 34 36 45 47 48 54 58 60 67 68 69
 4 24 2016   1  3  5  7 11 12 20 24 27 28 29 35 39 41 47 49 52 60 66 70
 4 25 2016   5  6  7 10 19 21 22 23 30 34 43 46 51 54 55 58 65 67 68 69
 4 26 2016   2  3  7 10 11 13 22 25 31 36 43 46 49 54 56 57 59 60 63 67
 4 27 2016   5 12 13 19 24 26 30 31 36 42 49 50 55 57 58 61 66 67 68 69
 4 28 2016   1  2  6 16 21 23 28 33 36 37 38 40 50 55 56 59 60 66 68 69
 4 29 2016   5  7  8 12 13 16 18 27 35 38 39 42 48 49 52 54 58 60 64 68
 4 30 2016   5 10 18 19 26 28 32 34 37 39 44 47 51 52 55 56 58 59 64 68
 5  1 2016   2  6 14 21 24 28 33 35 38 40 42 43 48 50 51 52 55 58 60 66
 5  2 2016   4  5 14 16 20 30 31 33 36 37 44 45 47 48 49 52 54 56 59 69
 5  3 2016   5 11 16 23 24 29 33 34 36 41 44 46 48 49 55 56 59 63 69 70
 5  4 2016   8 11 13 17 19 27 29 30 31 35 37 38 44 48 55 58 60 61 63 69
 5  5 2016   4  9 10 14 25 38 40 43 46 47 49 51 53 54 55 57 58 61 64 70
 5  6 2016   3  4  7  8 13 16 17 19 23 27 33 35 39 40 42 45 47 48 49 56
 5  7 2016   5  7 10 11 15 17 22 24 37 39 40 41 42 44 49 53 54 55 59 65
 5  8 2016   2 12 16 17 18 23 25 31 34 37 44 45 50 52 53 55 58 62 64 70
 5  9 2016  14 16 19 20 23 25 26 27 41 44 48 51 55 58 63 64 65 66 68 70
 5 10 2016   1  2  3  6  8  9 12 14 21 27 28 35 37 42 43 50 60 63 65 66
 5 11 2016   4 10 11 12 13 14 15 17 21 27 31 32 34 38 40 44 55 57 59 63
 5 12 2016   2 12 15 21 29 30 31 35 37 39 41 44 45 49 56 60 63 65 66 67
 5 13 2016   2  6  8 13 17 18 20 21 23 25 26 34 35 36 44 46 50 56 60 64
 5 14 2016   3  8 10 16 18 20 28 30 31 33 35 36 37 40 41 47 48 52 59 62
 5 15 2016   1  3  8 18 20 22 29 39 41 44 47 48 49 54 55 62 63 64 65 70
 5 16 2016   8 12 13 18 24 29 31 34 39 42 44 45 48 50 58 61 62 63 66 69
 5 17 2016   4  6  9 11 13 21 22 23 28 36 38 43 44 48 52 54 57 58 62 66
 5 18 2016   6  7  9 25 26 27 29 30 32 34 35 36 39 43 44 46 47 53 62 69
 5 19 2016   4  6 10 15 16 18 25 26 31 38 41 44 49 50 51 55 56 58 59 64
 5 20 2016   2  5 10 11 12 13 14 15 17 22 26 27 36 39 41 54 57 58 60 65
 5 21 2016   3  5  7 13 16 19 25 27 32 34 37 38 46 47 48 52 57 63 67 69
 5 22 2016   2 10 11 14 16 20 23 29 39 41 46 47 48 49 51 52 59 61 69 70
 5 23 2016   3  5 10 12 21 23 24 25 26 31 33 36 40 41 44 45 59 61 65 68
 5 24 2016   3  4  6  9 11 15 20 22 23 24 26 31 36 37 46 51 55 59 60 70
 5 25 2016   1  3 19 24 28 29 34 35 36 39 41 43 44 52 53 54 56 59 62 69
 5 26 2016   7 11 12 18 24 27 28 32 34 41 42 45 47 56 58 59 62 66 67 69
 5 27 2016   1  6  7  8 11 25 28 36 43 44 46 49 51 53 57 59 66 67 68 70
 5 28 2016   3  5 10 12 15 25 28 32 36 44 47 50 51 57 59 60 61 63 65 69
 5 29 2016   1  2  3  7  8 10 12 15 23 27 28 30 33 44 45 47 49 60 64 66
 5 30 2016   7  8 11 13 15 17 29 30 31 32 36 37 40 41 45 53 57 64 65 67
 5 31 2016   1  5  6  9 10 12 17 21 23 29 36 39 42 48 50 51 53 55 64 70
 6  1 2016   2  3  9 14 21 23 25 29 38 42 43 47 50 52 53 54 55 57 61 65
 6  2 2016   5  6 11 13 21 25 27 33 35 43 44 53 54 58 60 61 63 68 69 70
 6  3 2016   2  3 11 13 15 17 18 21 31 36 38 42 44 46 47 51 54 58 61 65
 6  4 2016   1  5  9 10 12 14 21 23 24 36 41 42 44 51 54 61 63 65 67 70
 6  5 2016   1  2  7  9 16 18 19 23 29 32 33 37 38 41 45 48 50 51 53 60
 6  6 2016   2  8 11 12 24 26 29 34 36 39 41 42 45 51 54 55 58 59 64 65
 6  7 2016   1  2  4 16 21 22 23 24 25 28 31 42 45 46 48 52 56 57 58 65
 6  8 2016   1  5  6 12 13 16 23 24 37 45 46 47 49 50 51 54 56 57 58 61
 6  9 2016   3  4  8 10 12 16 17 18 29 32 37 39 42 48 49 51 52 56 60 66
 6 10 2016   9 11 13 14 15 16 21 23 24 25 26 27 43 44 51 55 57 58 69 70
 6 11 2016   1  2  3  5 12 14 17 18 29 40 41 44 46 52 54 57 60 61 63 65
 6 12 2016  11 12 15 16 18 22 31 32 34 35 45 52 55 56 57 61 62 63 64 66
 6 13 2016   2  3  4  6 15 19 20 24 26 27 38 41 42 50 53 54 57 58 60 67
 6 14 2016   1  3  4  7  9 15 17 18 22 23 25 27 28 29 42 49 51 53 59 68
 6 15 2016   1  4  5  6 10 11 12 13 21 26 28 29 44 49 50 52 59 61 66 67
 6 16 2016   1  2 10 16 17 20 23 27 31 33 38 43 50 51 55 58 61 64 69 70
 6 17 2016   4  5  6  8 12 18 21 24 25 31 32 34 35 40 44 49 54 62 67 68
 6 18 2016   1  2  3  4  5  8  9 13 15 22 23 27 31 42 51 58 64 67 68 70
 6 19 2016   2  6  7 12 14 24 30 35 39 40 42 46 47 48 49 50 51 56 59 61
 6 20 2016  12 20 30 33 35 36 43 48 50 51 54 56 57 58 60 62 66 68 69 70
 6 21 2016   2  3  4  8 12 14 17 23 26 39 41 47 50 51 53 55 63 64 65 69
 6 22 2016   6  9 11 13 22 26 29 30 31 32 37 38 41 46 50 54 61 66 68 69
 6 23 2016   2  3  5 11 12 24 28 29 31 33 39 48 49 51 55 56 60 62 63 70
 6 24 2016   1  4 11 19 20 23 25 26 27 30 36 37 44 54 58 60 62 66 67 70
 6 25 2016   7  8  9 17 18 21 31 32 38 41 45 47 48 49 51 53 54 59 62 69
 6 26 2016   2  4  9 18 20 23 28 38 42 43 45 46 47 48 51 53 54 61 68 70
 6 27 2016   4  5  7 10 11 13 19 23 24 28 30 33 44 46 47 53 62 66 69 70
 6 28 2016   2  4  6 11 12 14 22 23 25 27 29 36 37 43 44 52 55 56 62 68
 6 29 2016   4  7 12 13 14 18 19 21 25 30 33 46 49 51 58 59 62 66 69 70
 6 30 2016   4  5 13 17 21 26 33 38 39 48 49 50 52 54 58 59 60 61 64 67
 7  1 2016   5  6 10 11 15 19 24 29 30 35 36 37 38 39 50 51 53 61 67 68
 7  2 2016   5  6  9 10 11 12 17 20 22 27 28 35 47 52 54 60 61 63 67 70
 7  3 2016   5  7  8 13 18 19 21 23 27 31 35 36 44 48 50 54 56 59 67 70
 7  4 2016   2  3  5 12 18 27 32 36 40 44 46 47 51 52 54 55 62 64 69 70
 7  5 2016   7 10 11 13 19 24 27 28 31 38 44 50 52 57 60 62 63 64 66 67
 7  6 2016   4  7  8  9 15 26 29 38 40 42 45 46 48 49 51 55 59 61 63 70
 7  7 2016   2  8 17 25 29 31 33 37 38 45 49 50 51 52 53 56 62 64 68 70
 7  8 2016   1  2  3  8 14 18 20 25 32 34 42 47 53 55 58 61 63 66 68 69
 7  9 2016   1  5  9 11 14 19 22 29 30 33 34 35 39 47 50 52 57 63 64 70
 7 10 2016   2  6 10 14 16 19 25 32 38 39 43 44 50 52 54 55 56 59 67 70
 7 11 2016   3  9 10 12 20 23 24 26 33 34 35 41 42 44 47 54 55 56 58 67
 7 12 2016   1  2  4  7  8 16 19 20 24 31 35 36 39 42 43 44 45 53 55 56
 7 13 2016   1  3  4  6  7 10 32 33 35 41 42 45 47 49 51 57 60 63 64 70
 7 14 2016   3  4  8  9 16 18 19 23 24 25 26 33 35 51 56 59 61 62 64 69
 7 15 2016   1  4  5  9 14 15 26 28 30 32 35 37 43 45 50 52 62 66 68 69
 7 16 2016   3  4  5  6  8 10 19 20 21 26 33 34 35 37 49 52 59 65 66 68
 7 17 2016   5  6  8 10 13 23 27 29 30 32 33 35 40 48 49 50 60 63 64 69
 7 18 2016   1  7 10 12 19 24 28 31 37 38 41 42 49 50 51 52 54 63 66 69
 7 19 2016   1  6  9 12 14 20 23 24 26 29 30 33 40 42 47 51 53 55 63 66
 7 20 2016   6  7  8 11 12 15 19 24 31 32 33 36 38 45 47 50 57 61 68 69
 7 21 2016   5  6  9 10 19 22 24 26 28 32 34 44 48 49 50 51 54 55 60 64
 7 22 2016  12 14 17 20 25 28 31 33 36 37 39 42 47 51 56 58 62 67 68 69
 7 23 2016   2  6  8 12 13 14 16 18 19 21 24 30 34 36 38 50 51 54 57 65
 7 24 2016   4  6  8 12 16 21 30 32 34 38 41 42 45 51 52 53 56 58 62 65
 7 25 2016  10 14 20 23 24 25 31 32 33 35 36 38 40 44 45 46 51 53 59 68
 7 26 2016   1  3  7 12 13 15 16 17 20 22 25 30 36 37 40 47 49 64 66 70
 7 27 2016   4  7  8 15 20 23 24 26 27 29 41 43 50 52 55 58 59 60 65 67
 7 28 2016   4  6  8 15 20 21 27 29 31 35 37 41 45 50 51 53 57 58 61 64
 7 29 2016   6 11 12 14 18 21 23 26 31 32 33 34 39 49 50 52 53 57 64 69
 7 30 2016   1  4  8  9 13 16 20 25 26 31 35 38 40 45 54 55 56 57 59 62
 7 31 2016   1  3  4 14 15 19 20 23 26 27 31 35 39 41 42 56 57 66 67 68
 8  1 2016   3  4  5  9 13 18 25 26 34 36 37 39 43 46 47 48 54 59 63 69
 8  2 2016   2  9 10 11 12 19 21 29 32 38 42 43 44 47 51 52 53 57 66 67
 8  3 2016   3  7  8 10 11 14 15 16 24 34 36 37 42 43 48 49 54 60 65 67
 8  4 2016   6  7  9 13 19 21 22 24 32 34 35 37 39 43 46 56 57 59 62 64
 8  5 2016   1  2  6 15 18 22 32 36 37 38 40 42 45 49 51 52 53 55 60 64
 8  6 2016  10 12 16 18 23 24 25 27 28 30 31 36 37 43 45 49 53 59 61 62
 8  7 2016   4  8  9 15 16 17 20 26 27 30 37 43 48 49 56 58 60 61 63 66
 8  8 2016   2  3  4  6  7  9 19 24 26 36 37 38 43 45 48 59 60 62 65 70
 8  9 2016  11 13 15 16 22 27 28 33 35 36 37 38 41 44 45 47 52 58 67 70
 8 10 2016   5 11 22 26 28 31 32 34 37 42 44 45 47 52 53 56 57 60 62 67
 8 11 2016   1  2  4 11 12 14 21 23 27 30 39 41 43 44 45 54 59 64 67 70
 8 12 2016   6  7  9 15 20 23 29 32 37 42 43 48 49 50 51 53 57 58 59 70
 8 13 2016   4  5  9 10 19 22 24 31 32 33 40 41 42 45 46 50 53 64 66 70
 8 14 2016   1  4  6  7 12 18 24 26 28 34 36 38 42 47 52 57 61 64 65 66
 8 15 2016   4  6  8  9 11 15 19 24 26 29 30 35 39 40 52 55 58 60 67 70
 8 16 2016   3  9 10 11 13 16 17 18 19 29 40 41 42 45 48 59 61 65 66 69
 8 17 2016   1  2  5 16 17 25 30 34 35 36 39 49 51 56 57 60 63 64 67 70
 8 18 2016   6  7 12 20 22 28 33 34 35 41 43 44 53 59 61 64 66 68 69 70
 8 19 2016   5 10 13 16 17 22 29 34 35 36 38 46 49 50 52 56 57 60 64 67
 8 20 2016   1  2  4  7 10 11 12 16 21 26 30 33 34 36 41 44 45 48 64 67
 8 21 2016   7 11 12 13 14 22 30 33 34 35 38 39 45 46 47 48 58 60 63 69
 8 22 2016   3  5  8 16 17 19 23 25 29 31 34 36 39 41 46 52 55 61 63 70
 8 23 2016   1  5 12 16 17 20 22 27 29 34 38 40 42 47 49 52 54 59 63 66
 8 24 2016   1  3  6 14 15 22 23 27 28 30 32 34 38 39 42 47 50 57 59 61
 8 25 2016   5  6  7 14 17 20 21 23 26 28 34 41 47 48 52 54 59 61 65 70
 8 26 2016   5  6 17 22 23 25 27 29 33 35 36 37 41 44 59 60 61 65 68 69
 8 27 2016   4  6 10 11 17 26 33 34 35 36 44 49 50 52 55 56 59 63 64 67
 8 28 2016   1  2  5  6  7 10 11 15 17 25 27 31 33 37 38 46 47 56 57 58
 8 29 2016   4  5  7 11 18 22 24 25 30 32 33 34 35 36 37 41 52 57 59 69
 8 30 2016   4  5  6 10 12 15 21 32 34 39 40 43 47 48 50 53 54 59 62 67
 8 31 2016   1  5 10 21 23 27 31 34 39 40 45 49 50 53 56 57 62 65 66 68
 9  1 2016   1  2  5 15 16 19 23 27 31 32 37 38 41 44 50 56 58 62 65 66
 9  2 2016   1  2  3  8  9 10 12 14 16 25 29 36 37 39 41 42 58 59 62 65
 9  3 2016   3  5  6 10 11 16 18 22 25 33 35 36 42 44 45 47 53 58 60 63
 9  4 2016   6  8 10 12 14 19 24 25 26 29 31 42 43 47 50 52 56 60 62 66
 9  5 2016   2  4 14 15 23 25 26 27 39 47 50 52 55 56 57 58 59 61 66 70
 9  6 2016   3  8 10 17 21 24 28 34 36 38 42 46 48 52 57 61 62 64 66 67
 9  7 2016   7 13 22 23 25 26 27 32 33 37 38 43 48 50 52 55 60 62 64 65
 9  8 2016   5 10 12 17 20 24 25 30 37 41 46 52 53 56 59 60 61 64 65 70
 9  9 2016   4  5  6  8 15 19 27 28 33 38 44 45 46 50 51 52 55 59 66 69
 9 10 2016   1  4  5  6  7 10 16 19 26 27 31 32 35 50 53 60 62 64 67 69
 9 11 2016   4  7 10 13 14 15 18 23 25 27 28 31 41 42 51 52 54 56 66 70
 9 12 2016   1  2  8 10 23 26 27 28 31 33 34 39 46 48 55 57 59 60 67 69
 9 13 2016   1  2  6  8 13 14 21 22 32 33 47 48 50 53 54 57 60 63 65 67
 9 14 2016   2  7  9 11 16 21 22 23 27 31 34 42 48 49 53 54 55 58 59 68
 9 15 2016   1  3  7  9 13 14 17 29 31 38 40 41 46 50 51 55 59 60 63 66
 9 16 2016   4  6 12 18 19 24 25 30 32 33 34 37 40 41 42 44 49 58 68 69
 9 17 2016  10 11 18 19 22 25 26 27 42 44 47 48 53 57 58 61 66 67 68 69
 9 18 2016   2  5  7 14 15 16 17 19 21 24 26 29 38 44 45 53 61 62 64 66
 9 19 2016   2  4  6  7 12 14 17 22 26 36 37 38 46 49 50 51 52 62 64 69
 9 20 2016  11 13 17 21 22 25 29 34 38 39 41 43 50 52 53 60 61 62 65 68
 9 21 2016   1  7 10 11 13 28 30 32 40 43 51 55 56 57 59 60 62 63 64 68
 9 22 2016   2  7  9 10 13 21 22 26 30 37 39 44 45 49 52 53 55 58 65 69
 9 23 2016   1  3  8 18 24 28 29 42 44 51 52 55 56 57 58 59 60 66 67 69
 9 24 2016   7  9 10 22 23 24 26 30 32 37 39 41 42 43 51 56 58 63 64 67
 9 25 2016   1  8 11 19 21 28 29 31 32 38 39 41 44 47 48 50 52 62 65 68
 9 26 2016   1  3  6  7 10 12 15 19 21 25 38 48 52 54 58 59 61 62 64 67
 9 27 2016   1  5 10 12 17 18 26 28 29 32 37 41 45 47 51 53 57 63 65 70
 9 28 2016   3  4 13 15 17 18 26 29 33 34 38 41 44 50 51 61 64 65 67 69
 9 29 2016   4  6  8  9 10 11 12 14 25 29 31 41 42 44 55 59 63 68 69 70
 9 30 2016   2  8 16 23 24 28 34 36 38 39 49 50 56 57 60 61 64 67 68 69
10  1 2016   2  6 10 25 27 29 32 33 42 44 49 51 52 54 55 57 58 63 67 69
10  2 2016   6  9 11 12 14 18 21 23 25 36 37 41 44 49 51 53 59 63 64 69
10  3 2016   1  2  9 10 17 19 20 25 27 35 40 44 46 49 51 59 61 63 65 70
10  4 2016   4  8 15 17 21 27 32 33 34 35 37 40 42 45 50 52 53 55 64 65
10  5 2016   4 11 20 21 22 23 28 30 38 39 41 43 44 45 48 50 54 61 68 70
10  6 2016   4  5  7  9 10 12 16 25 29 30 31 38 43 46 47 51 54 58 61 63
10  7 2016   2  3  7 13 23 24 25 26 28 30 37 40 42 51 54 55 56 60 67 70
10  8 2016   2  3  5 12 17 20 21 22 25 27 32 33 39 42 43 46 53 56 66 67
10  9 2016   1  4 12 13 19 21 23 27 30 34 35 38 39 45 50 51 52 56 64 70
10 10 2016   3  6 15 21 28 30 33 37 38 39 41 43 47 50 53 56 57 66 67 70
10 11 2016  13 14 22 23 30 32 34 35 36 40 42 47 49 51 53 54 57 64 69 70
10 12 2016   3  4  8 13 15 16 18 19 35 37 41 42 43 45 49 50 52 61 65 70
10 13 2016   2  3  5 11 13 14 15 22 23 29 32 35 42 43 44 46 49 53 59 61
10 14 2016   2  5  6 10 14 15 21 22 26 27 28 30 37 39 45 54 55 62 67 69
10 15 2016   2  3  4  6  7  8 12 23 27 29 31 32 35 36 37 46 51 56 62 69
10 16 2016  13 15 16 17 18 20 25 28 29 31 36 37 41 42 43 44 60 63 69 70
10 17 2016   6  8 12 15 18 20 27 28 32 35 39 42 44 47 49 50 54 65 67 68
10 18 2016   2  5  6  7  9 13 14 17 19 23 25 28 32 42 45 47 49 50 51 63
