10  9 2012   4 12 14 16 27 29 30 33 40 46 47 48 51 52 53 56 59 60 62 69
10 10 2012   1  3 10 15 17 20 21 27 29 35 36 40 41 47 49 50 56 57 62 63
10 11 2012   2  3  4  5  7 11 26 28 38 41 44 45 49 55 57 58 61 64 66 69
10 12 2012   9 10 18 21 23 26 27 29 30 34 38 39 42 43 44 45 47 55 58 63
10 13 2012   3 17 20 23 24 28 30 33 35 40 45 47 52 53 54 59 61 63 68 70
10 14 2012   2  4  9 13 15 18 20 23 27 32 35 36 38 39 49 55 59 61 65 66
10 15 2012   5  6  7  8 11 12 20 28 34 37 41 42 46 48 55 61 64 68 69 70
10 16 2012   5 11 14 22 27 28 30 39 44 48 50 52 54 56 57 58 61 65 67 68
10 17 2012   1  2  6  8 14 17 19 30 31 33 35 40 41 42 44 54 56 61 65 66
10 18 2012   9 12 13 14 15 22 27 30 34 36 40 43 44 53 59 61 62 63 64 67
10 19 2012   3  8 11 13 19 26 35 36 41 46 47 50 53 55 56 57 59 63 66 68
10 20 2012   1  9 13 24 25 29 33 35 38 40 43 45 46 47 55 58 59 60 61 62
10 21 2012   2  5  6 14 19 23 28 37 44 46 47 49 51 54 55 57 58 61 67 68
10 22 2012   2  7  9 10 19 22 24 30 33 35 36 42 45 50 53 61 63 65 68 69
10 23 2012   3  6  9 13 14 19 22 25 29 31 32 35 37 38 39 41 54 61 68 69
10 24 2012  14 16 17 18 20 21 26 34 43 46 48 49 57 59 60 63 65 66 67 69
10 25 2012   1  3  7  8  9 10 16 21 22 28 41 43 46 47 48 50 56 57 68 69
10 26 2012   6  7 21 22 29 35 37 39 44 47 49 52 56 57 59 62 63 64 65 69
10 27 2012   1  6  8 14 17 22 27 28 32 37 41 42 43 46 47 54 57 62 63 70
10 28 2012   2  3  5 10 15 22 24 30 32 39 40 41 42 47 51 56 59 62 65 67
10 29 2012  12 15 21 24 26 29 30 31 32 33 36 39 42 45 49 50 53 57 63 64
10 30 2012   1  3  4  7  9 13 17 18 19 20 31 32 35 39 57 62 67 68 69 70
10 31 2012   1  2  4  7 11 12 26 29 32 35 37 38 39 47 52 54 56 59 64 67
11  1 2012   1  5 10 11 12 15 17 26 27 30 35 43 45 48 49 54 63 64 67 70
11  2 2012   3  7  9 14 16 18 26 27 28 32 37 39 40 47 55 58 59 60 63 70
11  3 2012   4 14 18 26 29 38 39 40 42 43 48 49 53 56 58 59 60 67 69 70
11  4 2012   2  3  4  7 12 20 22 25 28 29 37 40 42 43 50 55 64 65 68 69
11  5 2012   5  7 22 23 24 25 31 33 36 37 39 42 43 45 47 52 55 61 65 69
11  6 2012   3  4  9 11 14 15 26 27 31 32 34 35 37 39 45 49 50 55 58 70
11  7 2012   3 15 16 19 20 21 24 26 29 38 39 44 46 47 50 53 57 58 64 66
11  8 2012   6  9 10 12 23 31 33 35 39 40 42 46 47 48 50 51 55 56 57 58
11  9 2012   8  9 13 16 17 18 20 22 26 27 30 35 41 45 46 55 58 61 65 66
11 10 2012   4  7  8 11 15 18 22 25 27 28 32 39 40 43 48 49 60 64 69 70
11 11 2012  10 12 13 18 20 21 22 23 25 28 30 31 33 39 47 49 50 55 58 66
11 12 2012   2  6  7 10 14 20 24 38 40 42 47 50 52 55 57 60 61 62 67 68
11 13 2012   1  3  7  9 10 12 18 21 23 29 31 32 39 40 44 48 49 56 58 63
11 14 2012   1  3  4  6 17 18 22 29 31 32 41 43 47 50 52 56 57 59 62 67
11 15 2012   5  8 22 23 24 27 28 31 32 35 38 39 41 44 45 51 53 60 61 70
11 16 2012   3  6 17 21 27 30 32 36 38 42 44 46 47 48 50 53 54 66 67 68
11 17 2012   2  6  9 19 20 21 22 24 28 33 34 36 37 39 40 41 46 59 65 70
11 18 2012   1  7  9 12 14 20 21 22 24 29 30 39 42 43 51 56 57 62 68 70
11 19 2012   3  4  7 15 16 17 20 23 30 31 32 45 47 49 54 56 59 62 63 64
11 20 2012   1  2  4  5 11 26 30 33 41 42 44 47 49 52 53 55 56 62 69 70
11 21 2012   2  3  6 10 11 14 19 28 30 31 38 49 52 60 62 64 65 66 68 69
11 22 2012   3  6  7  9 14 20 21 24 25 29 33 44 45 47 59 62 64 65 66 67
11 23 2012   1  4  5  7  9 15 16 19 20 24 27 29 34 35 37 41 50 54 64 65
11 24 2012   1  2  3  6  8 11 18 19 23 28 33 34 35 44 47 59 60 65 66 68
11 25 2012  10 12 13 22 26 28 30 34 37 40 42 44 52 53 56 57 61 63 66 68
11 26 2012   4  6 20 21 26 34 35 37 42 43 44 47 49 50 54 55 56 60 67 70
11 27 2012   1 16 17 20 22 24 28 31 32 33 34 37 44 47 48 54 59 60 62 68
11 28 2012   5 10 13 21 22 25 29 30 31 37 40 43 47 48 53 55 59 62 64 68
11 29 2012   2  7 13 18 25 27 29 32 35 38 42 43 45 46 49 52 62 64 69 70
11 30 2012   4  5  6  7 15 17 23 24 27 32 35 36 38 42 45 53 55 60 64 67
12  1 2012  12 18 21 22 31 33 38 42 44 47 48 50 53 55 59 61 62 63 65 68
12  2 2012   6  7  8  9 11 14 15 16 21 22 26 28 29 34 44 51 54 57 64 69
12  3 2012   4  8  9 10 15 19 22 25 28 30 34 40 41 51 58 64 65 66 67 69
12  4 2012   2 13 18 19 20 33 39 40 42 43 45 48 50 53 55 56 62 64 66 70
12  5 2012   3  4 11 17 19 21 25 26 29 30 41 44 45 48 50 55 57 59 66 70
12  6 2012   1  6 11 12 18 23 24 30 32 35 39 40 48 49 53 54 56 57 58 61
12  7 2012   3  4  8 15 18 20 23 26 27 31 32 34 40 42 47 50 61 64 65 68
12  8 2012   4  7  8 13 18 22 29 32 35 38 43 51 52 61 63 64 65 66 67 68
12  9 2012   4  6 11 13 14 15 19 20 29 38 45 46 48 52 56 62 63 64 69 70
12 10 2012   1  2  6  7 10 13 16 24 27 34 36 37 38 43 49 52 62 66 67 70
12 11 2012   1  5  6  8 15 19 20 22 33 34 44 47 50 56 57 58 63 64 68 69
12 12 2012   1  9 10 15 25 30 31 38 40 43 48 50 51 52 54 55 58 62 63 69
12 13 2012   3  5 10 11 13 19 20 25 27 29 34 35 36 38 41 52 55 56 57 61
12 14 2012   9 10 16 17 21 22 24 26 30 32 38 39 41 44 50 51 52 54 60 65
12 15 2012   2  3 10 17 26 33 35 37 40 41 46 48 49 56 59 60 61 63 67 69
12 16 2012  10 13 14 15 21 26 32 34 37 38 40 43 44 48 52 53 56 60 66 69
12 17 2012   1  2  3  4  6 10 18 20 31 33 34 36 41 49 52 54 62 64 66 68
12 18 2012   1  7  8  9 17 18 21 24 26 28 37 38 40 41 43 48 59 63 65 66
12 19 2012   1  3  7 10 12 14 23 24 25 39 45 46 47 52 55 56 58 61 63 70
12 20 2012   5  8  9 11 16 18 20 22 25 40 41 42 48 50 52 53 59 61 62 70
12 21 2012   1  7  9 10 14 21 22 23 24 33 34 37 40 51 54 57 59 60 67 70
12 22 2012   5  9 11 12 19 23 30 33 34 36 38 40 47 48 51 52 54 57 65 70
12 23 2012   2 20 22 25 29 31 35 38 39 40 45 47 51 55 60 63 67 68 69 70
12 24 2012   1  8 12 13 15 18 21 23 29 30 34 44 46 51 55 59 60 65 66 67
12 25 2012   2  7 21 24 30 35 37 38 39 42 43 45 50 51 53 56 63 67 69 70
12 26 2012   1  4  5  8 11 12 15 19 27 31 34 37 40 41 48 52 58 60 65 69
12 27 2012   6  7  9 10 11 13 19 30 31 37 40 42 44 47 50 51 52 58 66 69
12 28 2012   5  6  9 24 25 29 30 31 32 34 35 36 38 41 44 46 51 56 65 66
12 29 2012   2  6  7 11 12 14 15 21 22 25 31 33 34 43 58 61 63 66 67 70
12 30 2012   1  2  4  6 10 11 22 24 31 33 34 35 37 40 42 45 47 59 61 65
12 31 2012   1 10 17 18 20 21 22 29 33 36 37 46 48 50 52 58 62 65 66 70
 1  1 2013   1  3  7  9 12 15 16 21 23 32 39 42 43 48 52 53 54 56 65 69
 1  2 2013  15 18 20 23 24 27 28 31 33 37 40 44 45 46 50 51 55 56 61 65
 1  3 2013   2  8  9 22 30 31 33 36 38 43 45 46 54 55 59 61 64 67 69 70
 1  4 2013   8  9 10 11 13 14 15 29 32 33 34 39 42 44 45 47 52 55 60 62
 1  5 2013   2  8 12 13 16 17 19 21 24 30 32 36 37 42 44 54 55 58 65 67
 1  6 2013   4 10 12 13 14 18 20 21 25 26 32 33 34 46 48 54 56 59 65 70
 1  7 2013   2  8  9 10 12 17 21 24 29 30 33 39 41 43 45 54 60 61 62 64
 1  8 2013   1  2  5  6  9 16 18 20 24 25 27 31 32 33 41 42 55 57 58 60
 1  9 2013   6  8 10 14 18 23 26 28 29 30 35 39 40 43 48 51 61 62 67 68
 1 10 2013   2  3  6 10 26 29 31 33 38 40 41 42 45 46 48 49 57 58 68 69
 1 11 2013   5  6  7 10 14 17 19 22 26 34 35 39 50 51 53 54 63 64 66 67
 1 12 2013   2  4  5 16 17 24 29 32 34 36 38 44 46 50 52 57 59 62 63 66
 1 13 2013   2 10 12 13 15 17 22 24 26 28 32 33 40 42 43 48 52 54 56 59
 1 14 2013   3  4  5  6  7  8 11 14 17 18 24 25 34 41 44 48 50 55 59 67
 1 15 2013   2  4  6 10 13 16 21 22 26 29 31 35 42 45 55 56 64 65 67 70
 1 16 2013   5  6 12 15 17 19 23 25 30 34 38 40 43 45 49 50 58 62 68 69
 1 17 2013   1  2  5  6 15 18 19 23 35 40 45 46 50 51 53 54 56 60 65 66
 1 18 2013   4  5  6 10 15 23 25 27 28 32 37 39 43 44 46 61 65 66 67 70
 1 19 2013   2  6  8  9 14 15 21 22 25 28 31 33 37 47 51 57 58 65 66 67
 1 20 2013   3  4  6 12 13 17 22 27 34 35 36 39 40 41 45 52 53 64 67 68
 1 21 2013   7 11 12 15 16 17 21 24 31 32 42 44 47 52 54 55 59 66 67 70
 1 22 2013   1  3  7 10 13 14 23 24 28 33 34 40 42 43 49 51 53 54 63 67
 1 23 2013   3 15 16 22 24 26 31 36 37 39 42 45 46 49 52 59 61 62 63 64
 1 24 2013   5  9 12 14 17 20 24 39 40 41 44 47 48 50 52 54 56 58 64 66
 1 25 2013   1  6 14 15 19 23 24 30 37 39 44 46 48 55 56 57 58 62 66 69
 1 26 2013   1  4 10 12 13 20 29 30 33 36 40 43 44 47 51 54 55 61 64 66
 1 27 2013   1  7 11 19 24 27 31 33 41 44 45 46 50 52 53 54 57 60 68 69
 1 28 2013   5  7 12 13 16 17 23 24 26 33 34 37 40 42 43 50 52 53 54 66
 1 29 2013   2  5  7 12 15 23 24 29 38 39 42 43 44 50 56 58 62 65 68 69
 1 30 2013   7  8  9 13 25 29 31 34 36 39 40 41 43 48 51 58 61 67 69 70
 1 31 2013   4  9 11 13 14 18 19 21 26 29 30 31 38 47 49 62 63 65 69 70
 2  1 2013   2 13 20 22 25 27 28 30 32 36 38 42 43 44 45 52 61 63 64 69
 2  2 2013   1  2  5  9 12 15 18 23 24 40 42 45 46 49 52 53 55 58 60 68
 2  3 2013   5  6 14 17 19 21 24 25 27 38 41 43 47 51 53 58 60 65 68 70
 2  4 2013   2  6  7 11 14 17 18 19 23 31 33 37 39 50 59 63 64 65 67 69
 2  5 2013   1  6  8  9 15 25 35 40 42 43 44 46 48 49 55 56 62 65 68 70
 2  6 2013   8  9 10 14 22 23 25 28 36 37 44 47 48 49 50 51 53 61 64 70
 2  7 2013   5  6  8  9 10 11 20 22 25 30 36 39 44 51 56 57 58 63 64 66
 2  8 2013   3 10 19 21 22 28 30 32 34 35 37 40 41 44 47 48 49 52 56 67
 2  9 2013   6 16 17 19 21 24 25 26 27 28 30 34 36 42 43 44 47 50 64 67
 2 10 2013   1 17 19 30 33 38 40 43 44 46 48 49 50 52 54 55 59 60 67 68
 2 11 2013   1  8  9 15 21 22 30 33 34 37 39 43 46 50 51 52 55 60 63 66
 2 12 2013   4  7 17 18 22 23 25 27 28 29 34 37 44 52 54 56 61 66 68 69
 2 13 2013   2  8 11 16 19 29 34 36 39 40 45 47 48 53 55 57 58 64 67 70
 2 14 2013   3  4 11 12 16 18 19 20 30 31 37 40 46 52 53 55 61 63 67 68
 2 15 2013   2  3 13 18 21 23 27 30 32 36 41 42 43 52 56 57 59 60 66 69
 2 16 2013   1  2  7 12 19 21 23 30 31 32 37 49 50 51 53 58 59 61 62 63
 2 17 2013   6  7  8 12 14 18 19 22 25 29 34 36 41 46 47 48 50 65 68 69
 2 18 2013   2  3  7 10 13 17 19 20 24 29 31 32 36 44 50 52 54 58 63 68
 2 19 2013   3  4  6 17 18 27 30 31 32 37 39 42 48 53 54 58 60 62 66 68
 2 20 2013   1  2  5  6  9 12 14 16 17 19 21 29 32 35 41 44 46 61 63 69
 2 21 2013   3  4  6 11 14 19 27 29 30 35 36 40 43 48 53 55 57 59 60 64
 2 22 2013   2  3  8  9 11 18 22 27 28 30 31 34 35 41 44 47 51 52 67 69
 2 23 2013   3  6  8  9 10 11 13 14 23 26 29 31 35 41 42 56 58 62 65 67
 2 24 2013   2  6  7 11 14 29 32 34 36 37 38 46 47 52 53 54 61 62 63 70
 2 25 2013   2  6 12 16 18 24 25 28 37 38 44 46 51 58 59 60 61 65 66 68
 2 26 2013   2  3 19 23 24 25 28 29 34 35 38 39 40 43 46 51 56 59 61 65
 2 27 2013   1  5  8 14 16 18 21 28 29 30 36 42 49 51 52 53 57 63 65 68
 2 28 2013   1 12 15 23 27 28 31 35 41 43 47 48 49 52 54 58 60 64 65 68
 3  1 2013   8 10 11 14 21 25 26 27 34 36 40 43 45 47 50 59 60 62 65 66
 3  2 2013   1  2  6 10 14 22 31 32 35 39 42 48 53 57 61 63 65 66 67 70
 3  3 2013   6  8  9 10 16 20 22 24 25 30 32 33 35 37 41 45 48 51 62 70
 3  4 2013   3  4  6  9 21 24 28 32 39 41 43 45 49 51 55 59 60 61 62 64
 3  5 2013   1  4  5  8  9 13 16 21 22 23 29 36 42 48 57 62 64 66 68 69
 3  6 2013   4  6 14 17 21 22 23 29 30 32 35 37 39 40 45 46 47 56 62 67
 3  7 2013   7 10 11 12 15 16 18 22 23 29 31 32 34 44 45 47 51 53 65 69
 3  8 2013   2  3  7 10 14 21 22 27 30 31 32 34 36 38 43 49 50 61 64 67
 3  9 2013   4  5 15 30 34 35 36 37 38 39 40 48 49 53 56 59 60 62 66 67
 3 10 2013   3  4  6 17 18 19 29 34 35 37 38 39 41 43 47 50 54 56 57 61
 3 11 2013   1  3  5  7  9 10 15 16 30 36 39 45 46 49 51 56 61 62 63 69
 3 12 2013   3  5  7 13 14 26 27 29 32 37 40 42 50 54 56 60 62 64 66 69
 3 13 2013   1  3  5 16 18 20 23 25 26 30 32 39 40 42 43 46 47 56 63 66
 3 14 2013   1  7  9 12 13 17 18 22 23 25 28 39 41 45 46 50 57 59 68 69
 3 15 2013   2  3 15 23 24 26 28 32 36 39 43 48 51 52 53 56 58 59 67 70
 3 16 2013   2  7 10 12 14 16 17 26 27 28 34 36 37 44 45 46 49 50 53 65
 3 17 2013   3  4 11 14 17 25 27 28 38 39 41 44 47 48 56 58 59 63 68 70
 3 18 2013   3  4  8 13 22 23 26 33 35 38 39 51 52 53 55 59 62 65 66 67
 3 19 2013   7 14 16 24 25 26 29 30 37 39 40 44 46 47 54 59 62 63 68 70
 3 20 2013   6  9 11 12 15 18 20 21 25 27 28 36 37 44 47 53 56 59 63 64
 3 21 2013   1 13 16 23 24 26 30 31 35 36 39 44 46 51 52 55 59 67 68 70
 3 22 2013   2  6 10 11 17 20 21 29 32 33 37 46 48 51 54 57 60 61 66 67
 3 23 2013   3 10 15 21 25 26 28 31 34 36 37 40 49 51 58 59 62 65 68 70
 3 24 2013   1  5  7  8 10 12 14 15 16 17 36 37 41 45 47 48 64 65 68 70
